Este,Norte,Cota,Rec_Peso_PND25_(%),Rec_Peso_PND25_(%)_nscore,cluster_con_nscore,cluster_sin_nscore,origen
8967.214991999448,25450.869723235526,2196.8228383263786,,,2,,relleno
9155.699866940267,26013.961401840956,2213.0043169034693,,,3,,relleno
9060.143472393818,27206.067925383788,1924.6624889179354,,,3,,relleno
9023.653820330403,27491.980578343428,1856.698561579682,,,3,,relleno
9058.378957244193,25715.06751869898,2157.9377537403625,,,3,,relleno
8976.240432294822,25687.00779515466,2153.6111521427038,,,3,,relleno
9012.500258156038,27889.40233897857,1885.7290238450018,,,3,,relleno
9092.7011605381,27767.620580690716,2154.0689417413523,,,3,,relleno
8966.786886148991,27987.118635377312,1899.7414960264446,,,3,,relleno
9157.795146354865,26435.027956564718,2248.183200935762,,,3,,relleno
9016.63949098745,27460.749816835432,2088.563282454399,,,3,,relleno
9061.785614319508,26077.546282693667,1983.360593512943,,,3,,relleno
8970.187269962884,26144.046257016136,2109.095777028386,,,3,,relleno
9004.967011935734,25576.143290958626,2157.377987074443,,,3,,relleno
9040.138209734838,27512.06202220949,2018.6438869134317,,,3,,relleno
9053.826068385051,27172.471963944525,1879.9172087429865,,,3,,relleno
8999.554625712371,25536.270511152376,2207.9672962207483,,,2,,relleno
9031.792779623176,27043.425723068645,2176.4389019791524,,,3,,relleno
8969.76046235842,27122.274256583532,1985.6926246918997,,,3,,relleno
9052.72422488305,26955.238967760404,2160.8412417003756,,,3,,relleno
9043.840819678542,26691.908459715927,1993.5688439336855,,,3,,relleno
8998.101395298374,27865.7491502344,1890.60766294047,,,3,,relleno
9077.88088127993,27323.74125562922,2099.6812089386376,,,3,,relleno
9091.512020660128,27425.128213257543,2198.140602744973,,,3,,relleno
9037.398489400044,28347.157444079596,1978.2096871060694,,,3,,relleno
9115.730427333634,26423.926806888972,2268.0804032923643,,,3,,relleno
9023.775484549755,25518.137625757296,2159.8801982954183,,,2,,relleno
9125.37541416005,26261.11072034537,2227.4595764584424,,,3,,relleno
9043.81811424765,27899.708419077342,2084.020165069331,,,3,,relleno
9039.807859102923,27310.90161891176,2030.8771884222679,,,3,,relleno
8979.17500509612,26005.849993657197,2194.1726961208406,,,3,,relleno
8966.867872363448,26206.04288028552,1995.4698307361236,,,3,,relleno
9162.742963633937,25640.132679168768,2189.4268114424167,,,2,,relleno
8950.993074071333,26841.710530131804,1899.682969604726,,,3,,relleno
9041.176146612228,26312.069594309076,2173.0707802826882,,,3,,relleno
8975.640456268671,25745.42964819079,2264.0790334533876,,,2,,relleno
9050.750972015807,25251.505587287815,2184.7437251327337,,,2,,relleno
8992.358610315152,27250.789424144103,1965.1180888224048,,,3,,relleno
8970.90111613554,25888.33669238504,1923.2361597825934,,,3,,relleno
8999.177816802696,27501.18119283489,1729.629586478444,,,3,,relleno
9045.01649732302,26260.117337762964,1814.7792928552733,,,3,,relleno
8956.005426473983,26415.62735884484,1955.1855206415057,,,3,,relleno
9117.77668644196,26664.467014168098,2078.155303681438,,,3,,relleno
9038.52895147529,25529.42174089187,2086.3630996763018,,,2,,relleno
8983.051495285754,26313.972759316603,2014.1018787097019,,,3,,relleno
8962.52033892919,25720.63568733013,2149.3253728955838,,,3,,relleno
9079.358495589611,26385.7835961424,2095.7040609485844,,,3,,relleno
8991.033096022084,27313.4083601607,2069.7116069153826,,,3,,relleno
8983.406950691546,25538.367351537578,2034.6576025235636,,,3,,relleno
9074.477969599226,26752.57823136928,1944.1676176437538,,,3,,relleno
9046.813502287261,26799.226380778568,1902.125078684112,,,3,,relleno
9058.826784892655,27064.841953584924,1899.2959672095908,,,3,,relleno
9060.556124234232,26620.49844398393,2075.269528681461,,,3,,relleno
9153.275097063553,25670.9949958493,2161.27746515511,,,3,,relleno
8976.503211381108,27558.938543479595,1753.9639475560512,,,3,,relleno
8940.624692948533,27012.95387278273,1969.5095348583886,,,3,,relleno
9093.914578648753,26316.828237027516,2167.650968639892,,,3,,relleno
9038.154500638077,25881.53602853647,2277.9824499631195,,,3,,relleno
9021.991711631941,25430.949558448494,2004.8155519388295,,,3,,relleno
9091.251247282782,26281.544847445137,2271.3326669652333,,,3,,relleno
9012.684982441984,27335.56647885212,1940.8105043512471,,,3,,relleno
9134.00797471187,25369.859185492016,2180.0457965621313,,,2,,relleno
9152.901598178723,26516.838817228938,2177.846488303332,,,3,,relleno
9066.246613321005,27502.229185802284,2010.7921011546416,,,3,,relleno
8995.058887021574,25255.467787893278,2210.9223038641358,,,2,,relleno
9024.016259350266,28038.392792103405,1920.2965314375163,,,3,,relleno
8985.5205959558,27916.234409479086,1953.1831555676856,,,3,,relleno
9109.25255355864,25928.642918362995,2132.7352384836563,,,3,,relleno
9095.029443317919,26979.626430219327,2122.8916404231654,,,3,,relleno
9071.584694868445,26082.415632983913,1965.5498138491475,,,3,,relleno
8987.2255535845,26588.663137340187,2075.9287780622863,,,3,,relleno
9060.25081470449,26768.03944746922,1941.3746374238,,,3,,relleno
9068.560238773789,26157.29110472964,2176.758068191553,,,3,,relleno
8966.419159101579,28327.038068618986,1742.9928357301792,,,3,,relleno
9108.85437626853,25481.43463953777,2069.94007228723,,,3,,relleno
9073.187266765017,27586.320387086453,2112.5130315406795,,,3,,relleno
8970.119453820455,27274.063335016344,1845.007613898225,,,3,,relleno
8995.651430788424,26988.856859801952,1985.2093446287645,,,3,,relleno
9096.080240381772,27715.76403336607,2146.2821952225636,,,3,,relleno
9022.142077056733,28044.009446556884,1942.8965779506925,,,3,,relleno
9079.963175640867,25623.139330806487,2001.891631795568,,,3,,relleno
9095.221631045852,26523.362344216526,1991.6398474507027,,,3,,relleno
9005.91602461852,26507.557028998985,1996.1774339029434,,,3,,relleno
9025.199015878958,26090.242934564863,2262.787800417771,,,3,,relleno
9040.198499025642,28337.370364547125,1883.618061397773,,,3,,relleno
9007.607014202047,26432.02683249341,1910.640983007964,,,3,,relleno
9131.2546665416,26059.02719821997,2223.0315150116867,,,3,,relleno
8993.21436957725,28049.228146087204,1967.6622012329376,,,3,,relleno
9057.990688865397,26156.314952234832,2041.1371960243669,,,3,,relleno
9002.700733942396,25281.04816865621,2195.464777621338,,,2,,relleno
9013.897490748463,26398.378538431294,1843.0575142117195,,,3,,relleno
9071.387749214206,25671.52866616167,1998.9999414254235,,,3,,relleno
8966.262917113223,25340.096381508203,2255.6820451956582,,,2,,relleno
9073.365089117291,26719.89584894098,1921.595194283474,,,3,,relleno
9026.167129423127,27853.552947051245,1798.944498228058,,,3,,relleno
9078.952785358237,26080.858534438987,1985.703183140265,,,3,,relleno
9018.556549294763,26745.73711821809,2097.0751717181333,,,3,,relleno
8946.693370936362,27874.913847798387,1868.0884366186115,,,3,,relleno
9018.844530403032,25751.16589697495,2058.9935516076516,,,3,,relleno
9033.855732055861,25245.30368694789,2251.637045686135,,,2,,relleno
8954.954778876487,25414.272873228227,2124.0011233796913,,,2,,relleno
9128.659944496556,27300.112549094767,2177.9481774091228,,,3,,relleno
8995.111220537441,27696.939840643892,1820.1492113149127,,,3,,relleno
8951.763028210711,25985.00339215359,2200.659964192762,,,3,,relleno
9063.136871652974,27534.13931584886,2145.2894238426265,,,3,,relleno
9021.124442484632,25931.961055495878,2099.6679555116652,,,3,,relleno
8999.916416130009,26654.584313853735,1967.7051484754904,,,3,,relleno
9082.353011235393,25763.328196481012,2157.132493268404,,,3,,relleno
8951.741884851599,27596.08498287431,1820.7563268997762,,,3,,relleno
9058.19959626236,26370.07813202461,1972.236170011828,,,3,,relleno
9023.327269668782,27525.94014445257,1843.0890429225124,,,3,,relleno
9076.459574371027,27622.350694508736,2041.9313760831164,,,3,,relleno
9128.571573596266,26399.393783382136,2257.8080786691085,,,3,,relleno
9165.895608310999,26571.718763670233,2243.228347741966,,,3,,relleno
9109.61066714762,28057.495058893714,2182.7633609303266,,,3,,relleno
8981.512739427768,27390.429522981765,1951.9882719441798,,,3,,relleno
9003.542376396048,26321.21142089888,1933.0892162483588,,,3,,relleno
9128.096532953683,26055.788959475336,2054.339406214453,,,3,,relleno
9085.072251542526,26550.645088197292,1985.8687938929036,,,3,,relleno
9030.714585693902,26984.430652855077,2140.8019837946285,,,3,,relleno
9059.936760807026,27902.621007503723,2090.3058011395005,,,3,,relleno
9096.685915122785,26439.533523135742,1981.4220916216104,,,3,,relleno
9052.331763623799,27467.018918942755,2089.520334844537,,,3,,relleno
8951.056307806648,28397.722312535974,1697.9410485955523,,,3,,relleno
9020.100267988586,26475.194012920623,2225.3303495560954,,,3,,relleno
9005.5017198948,27568.260260561554,1809.5226708387343,,,3,,relleno
9038.557144915094,27190.695100508805,1857.8076732497552,,,3,,relleno
9080.604522459573,25965.48926380512,1915.7979295390976,,,3,,relleno
9070.482062050456,27303.79575232424,2005.285642293575,,,3,,relleno
9112.299107452458,27372.309327829982,2144.141187637286,,,3,,relleno
9098.895512084411,26876.108133577833,2222.9780946414103,,,3,,relleno
9100.406611672975,26070.00756355988,2219.861397835369,,,3,,relleno
8960.289989697745,25667.355802543378,1966.2115425654458,,,3,,relleno
8998.774549106356,27398.060975869546,2033.250049333224,,,3,,relleno
9114.064068412443,27277.860291128563,2141.6745937021774,,,3,,relleno
9071.74273508889,26790.229118798812,2074.4506304690194,,,3,,relleno
8938.857267660143,27651.153074156085,1871.1941239098414,,,3,,relleno
9168.327926256707,25237.852891417948,2195.2585913784565,,,2,,relleno
8954.011305826776,26739.003297799758,2036.2052830251646,,,3,,relleno
9003.363529550717,26615.48342121279,1855.7494898738296,,,3,,relleno
9059.553337054176,27688.342020021933,1917.495200284093,,,3,,relleno
9003.118116463265,26037.626281142708,1925.4735042329787,,,3,,relleno
9033.021613038525,26874.857988521446,1882.5054309417444,,,3,,relleno
9002.071509171652,27474.118878024376,1733.4357097266436,,,3,,relleno
8994.138772470124,26641.586478364658,1875.8214650234806,,,3,,relleno
9051.24714720419,26689.465441874934,1983.6493204851727,,,3,,relleno
9170.184804170673,26235.683180373602,2204.8936919526714,,,3,,relleno
9101.123665110617,26504.44497295177,2119.7331524573065,,,3,,relleno
8931.340636929437,25757.8476735056,2144.146707566383,,,3,,relleno
9058.240219150302,28281.503451893474,2000.1620915363171,,,3,,relleno
9129.049061161833,26136.917787177365,2122.4055699962255,,,3,,relleno
9143.07473908381,26836.357705941657,2247.6656650765726,,,3,,relleno
9117.504096145323,27529.956580274025,2071.0325559493076,,,3,,relleno
9000.467132657652,27396.653424036125,2094.055949138331,,,3,,relleno
8978.740670292796,26157.71570009618,2170.237082253199,,,3,,relleno
9039.539523381596,25815.74640524202,2177.8744142286296,,,3,,relleno
8992.220656674126,26739.743131776937,2103.0650531994,,,3,,relleno
9002.438305272533,27585.224245516536,1997.1197224918058,,,3,,relleno
9010.037178327444,26153.657965364833,1836.0464101754326,,,3,,relleno
9118.500446652852,26917.238404968244,2122.167971004141,,,3,,relleno
8955.40143451388,27675.913939174985,1837.956811726325,,,3,,relleno
9154.722301427977,26241.790607987896,2131.820408174171,,,3,,relleno
9083.417159980527,28205.91858746584,2059.6100465967465,,,3,,relleno
8985.096819969709,26708.214681449364,2022.9434006078895,,,3,,relleno
9133.069478728037,26890.202998420125,2118.1906086497256,,,3,,relleno
9045.232865983673,26925.947078250578,2037.1849535857941,,,3,,relleno
8950.097804561668,26074.51426529212,2057.075024919039,,,3,,relleno
8999.582368209389,26520.03703334838,1891.2771846879605,,,3,,relleno
9147.434134129162,26009.56765230667,2171.564049432379,,,3,,relleno
9008.882971170984,27488.050941646416,1860.7712635002126,,,3,,relleno
8936.741470900819,25759.736228815378,2119.000786158662,,,3,,relleno
9035.160009546666,27462.31688076012,1932.0390615551362,,,3,,relleno
9102.59436723605,26189.547040042013,1985.9124464731447,,,3,,relleno
9041.669967434746,26123.918584340834,2217.645383742928,,,3,,relleno
9010.176429898795,27165.724257410002,1943.6453405237314,,,3,,relleno
8948.326240317007,28059.501634306205,1795.4817599433024,,,3,,relleno
9078.95929546895,28458.234044677618,2086.405830804457,,,3,,relleno
8941.826839081152,26112.110289949072,2071.212702855,,,3,,relleno
9022.266122928304,25635.84416268688,2135.014983194525,,,2,,relleno
8957.944425973426,25465.81869099563,2216.3196652698043,,,2,,relleno
9013.105324803531,26028.339811846363,1963.3858939607428,,,3,,relleno
9066.095679700782,27123.04543199148,1979.441010356041,,,3,,relleno
9023.717163309617,25797.853771770784,2071.4777521544183,,,3,,relleno
9016.112108174211,27275.894189697003,2105.5413318177475,,,3,,relleno
9106.168851611028,27247.68028223481,2016.5979631504786,,,3,,relleno
8954.649504279176,27836.39801570001,1786.8007708057667,,,3,,relleno
8976.533874760566,28549.229503920422,1811.0264621720833,,,3,,relleno
8974.671065911132,27215.20523076479,1956.0970127319933,,,3,,relleno
8992.79110969202,25815.075396935412,1891.9304046516074,,,3,,relleno
9095.897497397153,25645.896151323024,2173.661108620396,,,2,,relleno
9081.177113647891,25674.978206287135,2291.753214794752,,,3,,relleno
9104.187997271962,28118.121117860173,2171.52864242953,,,3,,relleno
8997.178091952423,27073.51063588736,2081.034831917613,,,3,,relleno
9051.810531437948,27045.607855010785,2127.1572082009707,,,3,,relleno
9068.477088794249,27689.36036793433,2007.4061405870166,,,3,,relleno
9154.490148636307,26351.249385469284,2191.3277579972128,,,3,,relleno
8986.10766556958,25816.90145033284,2063.1734773256194,,,3,,relleno
9126.490983312435,27991.441008424386,2142.9211636907385,,,3,,relleno
9005.391550105905,27291.092068246988,2004.86756444832,,,3,,relleno
9053.71387366747,27949.25872542495,1897.4895726544394,,,3,,relleno
8991.231902894995,26558.78991187065,2035.8910121987303,,,3,,relleno
9095.383282013509,26010.76435135919,2142.563866646004,,,3,,relleno
9131.731996872364,25932.232023792876,2155.5612108596692,,,3,,relleno
9037.912255283638,26964.02742132981,2165.828007559422,,,3,,relleno
9040.296119863635,27784.735661865838,1939.7135772844288,,,3,,relleno
9066.431676923334,25825.44033240334,1938.6579785280553,,,3,,relleno
9007.279776645206,27801.309871483278,1932.0155949160103,,,3,,relleno
9002.879811331983,25704.054491039285,2284.8193574034585,,,2,,relleno
9032.578190322962,25907.897590259967,2139.5921202558034,,,3,,relleno
8952.408535481589,27531.97145020686,1948.3813336278436,,,3,,relleno
9124.735571412992,25816.786595503625,2200.8002772227164,,,3,,relleno
9120.55633410267,27450.97517777555,2230.8648564624305,,,3,,relleno
8999.069895638831,26801.972473133363,1964.169542899278,,,3,,relleno
9051.556082366971,25506.377675008116,2047.9751482611591,,,2,,relleno
8971.62584809264,25797.209746714474,2130.4923017969927,,,3,,relleno
8959.655722396283,27598.446588446554,1864.997598854554,,,3,,relleno
9010.94837133814,28182.628031581495,1942.4704675605108,,,3,,relleno
8971.7977464034,27347.86423273615,1894.9457564125637,,,3,,relleno
9131.313575394872,26349.671763043018,2113.904934640493,,,3,,relleno
9114.860086155726,27112.565941166886,2038.4628922035736,,,3,,relleno
8944.654442076084,25702.31814016539,2118.604896097274,,,3,,relleno
9064.182181476917,27049.17805443598,1938.519628439256,,,3,,relleno
8927.027805416974,26360.171600022277,2019.9385339409996,,,3,,relleno
9000.622415393818,26324.8021111684,2117.0856413407823,,,3,,relleno
9013.496631349844,25978.124326966143,1992.3369339606422,,,3,,relleno
9108.291205722688,26339.92036400052,2125.3679810346653,,,3,,relleno
9064.9922918709,25395.84021010668,2125.1065020578576,,,2,,relleno
9008.905848353155,26095.885270320836,2107.5778120799678,,,3,,relleno
9103.66161553115,26512.771282612626,2029.7157573780007,,,3,,relleno
8985.162849198763,27181.34191850312,2013.336339385015,,,3,,relleno
9069.150776818547,28108.137230520428,1980.825649737803,,,3,,relleno
8990.787172208882,25295.895544387484,2149.6905146994523,,,2,,relleno
9052.1256077673,27871.736662665127,2010.6842271217495,,,3,,relleno
9026.666839721032,25239.631268349513,2167.2060011636277,,,2,,relleno
9154.553901610498,25683.646224255335,2186.4070944004325,,,2,,relleno
9020.37142226836,25575.97168242221,2002.2320260519539,,,3,,relleno
9149.76621994438,25915.15055774564,2161.3080856974707,,,3,,relleno
9062.033933857972,26769.384932119792,2235.5666772949085,,,3,,relleno
8952.313562776162,28341.779088186515,1718.716161770805,,,3,,relleno
9146.255608923719,25383.50531751808,2232.0369796559903,,,3,,relleno
9100.678128802849,27216.879601788685,2006.458163040706,,,3,,relleno
8964.139472389226,26983.08600281118,1950.025449607107,,,3,,relleno
9163.449959664918,26292.022038043262,2227.8419502646443,,,3,,relleno
8946.361174725298,25463.222568356723,2114.827276246539,,,2,,relleno
9024.674183340103,26847.16052135462,2184.3551679997013,,,3,,relleno
9071.684171521498,26045.188422303632,2008.701842461642,,,3,,relleno
9069.690028572215,26575.63922994526,1998.8400062409387,,,3,,relleno
9146.44152774811,25580.403567896457,2215.086285348604,,,2,,relleno
9057.367643093563,27175.302541881123,2045.4406901385707,,,3,,relleno
8969.996554890522,27700.436557023928,1941.7888338467437,,,3,,relleno
9133.251398690887,25812.229454570603,2186.31248411676,,,3,,relleno
8918.814257519321,25724.071946607994,2140.237511581968,,,3,,relleno
9057.983631695939,25791.805706247418,2106.5456147844607,,,3,,relleno
8939.934714129755,27627.585613889074,1859.611842270578,,,3,,relleno
9054.934984653433,25395.363970238646,2076.5696691440744,,,2,,relleno
8954.537471779011,25688.66334886194,2024.39713530278,,,3,,relleno
9139.93871951408,25452.124545944585,2112.980999240079,,,2,,relleno
9072.879718092954,25830.844984036965,1939.0951288184367,,,3,,relleno
8950.936259966194,27888.67576520167,1866.7503737764964,,,3,,relleno
8994.247694428208,26235.32811459856,2056.7475488526184,,,3,,relleno
8974.48997545361,26564.636104148056,1956.057816631937,,,3,,relleno
8997.50337649345,27353.645862410343,2014.8137666206367,,,3,,relleno
9080.958137211923,27357.498771195995,2044.6797505259487,,,3,,relleno
9073.961763947642,27434.994343675968,2186.6205344954647,,,3,,relleno
8996.086785816313,26306.51242338465,2002.7562249254013,,,3,,relleno
9046.12773039137,27387.222035487383,2122.74935245597,,,3,,relleno
9052.456146399876,26306.896962069808,1992.6759759324455,,,3,,relleno
8989.645669712445,27203.26839809557,2098.6796797569955,,,3,,relleno
9088.927244906865,26095.5467773209,2201.559546580222,,,3,,relleno
9036.337732946415,25751.990106575864,2054.8854523059395,,,3,,relleno
9062.486185625261,25543.239612202913,1999.2542545506894,,,3,,relleno
9124.30376125439,26412.980301345975,2117.6832450549346,,,3,,relleno
9112.276881194504,25697.78594414359,2274.2311266881966,,,3,,relleno
8969.27594024816,25844.240282054325,2140.493699786465,,,3,,relleno
9042.910923877129,26067.16809992012,1953.2409200281074,,,3,,relleno
9043.431706733993,27186.73755832488,1911.074446261738,,,3,,relleno
9057.630126014898,26160.789320194337,2167.7432273553454,,,3,,relleno
8999.060266751545,27932.947593104484,1826.2016792606332,,,3,,relleno
8942.260683113796,26324.16359882819,1962.6413562894982,,,3,,relleno
9108.547218849386,25800.731662676346,2084.0320478688195,,,3,,relleno
9062.832033853796,27953.928046840694,1941.2687187462834,,,3,,relleno
9070.524626758835,25894.162877698822,1928.4241850724306,,,3,,relleno
8980.485754156967,26852.793123467887,2099.688504355504,,,3,,relleno
9010.650513108954,26113.85479686865,2264.779324073618,,,3,,relleno
9120.931568598467,26944.482696105657,2084.188230204884,,,3,,relleno
9101.651986200908,26021.029090037195,2172.9204426509496,,,3,,relleno
9047.284214432724,25866.92557255737,2009.7617085503225,,,3,,relleno
9051.518919994971,25744.979104667353,2066.728547984096,,,3,,relleno
9025.36184392639,28233.906288156577,1908.3621977581208,,,3,,relleno
8988.569023585276,26597.921658100273,2067.641451589768,,,3,,relleno
9012.805602290766,25707.324062340485,2169.372690805933,,,3,,relleno
9098.589549792829,25612.34233604482,1998.6629836978682,,,3,,relleno
9096.570719821906,26876.539727943502,2244.7029522687744,,,3,,relleno
9055.19698802248,25929.141348662266,1882.4201625320839,,,3,,relleno
9066.675115769362,27950.908585411995,2135.4093247582323,,,3,,relleno
8952.257851430724,25357.120498927943,2100.7414989091394,,,2,,relleno
9090.840251501777,26201.630498773065,2089.880334318211,,,3,,relleno
9116.067718649669,27249.667107814545,2112.728772736424,,,3,,relleno
9121.969122305043,26979.06497632157,2219.4963382592437,,,3,,relleno
9023.308616086395,28052.283477555087,1817.9547103089963,,,3,,relleno
8962.809594111684,25426.700435170977,2075.6846510872197,,,2,,relleno
8970.141354333968,26806.271073748427,1992.6636348085283,,,3,,relleno
9114.325896911256,25519.797177987402,2222.1279086049035,,,2,,relleno
8990.848673955395,27096.369210685247,1778.5078122321252,,,3,,relleno
9022.820280830323,25692.09836513264,1960.1521816687764,,,3,,relleno
9141.188199978596,27129.46781050576,2183.3370344726018,,,3,,relleno
9005.871246821041,27809.544023282837,2029.878442414981,,,3,,relleno
8954.074020832233,26298.47830917764,2009.48292652343,,,3,,relleno
8963.351439145714,26529.7884979688,2106.354075718612,,,3,,relleno
9082.78666357991,25650.52352742737,1980.6002361879475,,,3,,relleno
9149.982342031568,25253.309725292303,2192.0516784433635,,,2,,relleno
8937.460855379397,25783.166170514454,2074.741138224854,,,3,,relleno
8983.156115393898,27990.421330012083,1881.749515828287,,,3,,relleno
9002.147714765728,26667.319742533567,1915.1844121140925,,,3,,relleno
9037.14946305308,26523.726111687112,2198.673630981636,,,3,,relleno
9064.444021464646,28087.963962526657,1963.0019065124307,,,3,,relleno
9161.986055332694,25226.705209557505,2241.8643740713187,,,3,,relleno
8976.536882878532,27420.101470017835,1794.7898251850409,,,3,,relleno
9070.914536238513,27213.68240653005,1958.9385639242541,,,3,,relleno
9046.051793385697,26186.66400952017,2146.2034534117315,,,3,,relleno
9040.826889574528,25323.682917314174,2040.7514067111408,,,3,,relleno
9033.036062111487,26036.41713039753,1919.8325331886895,,,3,,relleno
9003.940290249408,28129.693879607974,1944.3172647866347,,,3,,relleno
9094.209348098288,26871.398088845664,2107.019636585454,,,3,,relleno
9005.991134731146,26306.134176664254,2011.8118900157567,,,3,,relleno
9112.210471797518,27692.06549618218,2081.69576170542,,,3,,relleno
9044.961783920224,26782.043828947673,2234.492372101553,,,3,,relleno
9055.561617575962,25348.436889393575,2219.863175761708,,,2,,relleno
8926.516270258746,26541.988112518928,2053.865547081904,,,3,,relleno
9057.214043307617,26085.430555459832,1979.373933409426,,,3,,relleno
8981.442971932465,27172.876222804338,1925.9234937588553,,,3,,relleno
8934.552757477437,26481.73694686233,2035.3717346847743,,,3,,relleno
9139.096504288627,27026.624946174063,2249.3247225857726,,,3,,relleno
9075.839666684102,27208.303430570086,2167.9252350138595,,,3,,relleno
9060.171010726095,25819.89010458638,2263.773261942247,,,3,,relleno
8971.408900071992,27747.942475205575,1845.5535074844524,,,3,,relleno
8922.39120612283,26265.813317489243,2092.735155775313,,,3,,relleno
9035.244492773298,27719.217870072247,1918.6646904924896,,,3,,relleno
8992.007157986956,25771.59925070732,2087.5615426001414,,,3,,relleno
9024.763261531962,27025.696660732454,2114.709878025376,,,3,,relleno
9034.418586086213,27930.071862513134,1945.973141832497,,,3,,relleno
9051.827354446428,27070.518622486055,1981.47581530275,,,3,,relleno
9024.380734460985,26620.524096210433,2095.2689491740184,,,3,,relleno
9036.342844428105,25415.401634827784,2279.03194574744,,,2,,relleno
8977.456591886776,27440.333074350838,1839.5855342578063,,,3,,relleno
9042.636845969315,27159.18649271394,1934.5251109688663,,,3,,relleno
9060.771954426637,28194.93943790187,1956.5243412228397,,,3,,relleno
8996.331802476789,27410.52588643995,1741.2854107312683,,,3,,relleno
9134.322518014942,28082.895327347524,2138.6727487080016,,,3,,relleno
9157.946015520209,26551.62317674571,2192.9050377715403,,,3,,relleno
8997.454565114618,27172.39657064261,1917.8154275664604,,,3,,relleno
9043.308316244083,26768.114143553852,1919.4158574960977,,,3,,relleno
9076.614268302059,25281.719586524505,2196.864680768034,,,2,,relleno
8950.173579852513,25678.453657333142,2085.3059797701853,,,2,,relleno
8986.140024306798,25509.269644179065,2177.8539573420394,,,2,,relleno
8993.447738877532,25285.025371478692,2146.0800910779794,,,2,,relleno
9119.582063251819,26173.087153343946,2261.0629012310474,,,3,,relleno
9047.573101000666,27052.29728176289,1903.896751510535,,,3,,relleno
9093.164760159778,26603.398703185372,2144.1943539055287,,,3,,relleno
8969.24180140322,26162.139670557062,1984.4201178826197,,,3,,relleno
9106.247896515493,25900.74846109435,2079.574948209478,,,3,,relleno
9107.590660918455,26661.10671874431,2138.4662530180453,,,3,,relleno
9081.945296739112,28166.524900646546,1991.8718246330336,,,3,,relleno
9051.772382959496,26229.288373854073,2081.253596399892,,,3,,relleno
9025.34863474874,26480.59800231787,2184.505185118379,,,3,,relleno
9136.575408880899,26943.370595229906,2250.61315197804,,,3,,relleno
8987.477652659345,26399.885242829536,2020.5294812538596,,,3,,relleno
9029.060342780234,26490.058731070036,2068.121994715328,,,3,,relleno
8968.539430239898,26904.256688044745,1826.7117099016461,,,3,,relleno
9050.706534121375,27934.619515572456,1922.4937216959597,,,3,,relleno
8994.431124136572,25722.887524703332,1954.8497584767028,,,3,,relleno
9020.764236351608,28211.93760388219,1995.5421872953243,,,3,,relleno
8990.918489059084,27302.669284051335,1786.9217749300715,,,3,,relleno
9090.356911459345,27272.469459330627,2087.3096769518957,,,3,,relleno
9055.79718713381,26401.007215611455,2156.98779963498,,,3,,relleno
9052.89735176943,26517.615811039657,1981.3768339536225,,,3,,relleno
9048.124566519153,26488.516189843507,1891.645133682129,,,3,,relleno
9069.112377769465,25501.278200873927,2063.5684421134747,,,3,,relleno
9061.454452800957,27216.76300134268,2147.9871086895523,,,3,,relleno
9014.014862961452,26963.71652211921,2154.974502667146,,,3,,relleno
9027.727711754702,25730.834349910245,2096.9582875881233,,,2,,relleno
9004.954155649752,27261.459813674886,2055.1609038061542,,,3,,relleno
9102.507642730907,25774.190642989157,2036.3491329334788,,,3,,relleno
9136.400030249433,26768.653801089527,2230.6041648585924,,,3,,relleno
9115.790906550337,27900.972773305515,2183.1508200052813,,,3,,relleno
9153.349270994484,26803.30314916911,2199.8127913219214,,,3,,relleno
9023.521700634992,27503.07622785405,2044.7360954317758,,,3,,relleno
8956.68329887829,26720.603183090003,1984.09642155559,,,3,,relleno
9142.651487536197,25560.17930460525,2279.3017720624794,,,2,,relleno
9029.639721751977,27314.440487570824,1905.0244381799337,,,3,,relleno
9026.064770236571,26617.321772689822,2036.5158390005686,,,3,,relleno
9056.344600029533,26074.71361802811,2016.8816295090255,,,3,,relleno
9181.52027837406,25931.61755752935,2256.258586493739,,,3,,relleno
9052.376675929792,25732.245525835493,2022.0006564138198,,,3,,relleno
9103.741293334257,27377.806158395433,2117.117092641141,,,3,,relleno
9095.198290883556,26036.086597638663,2034.004672941309,,,3,,relleno
8967.436883283104,26567.671465948555,2017.2172803816527,,,3,,relleno
9039.801033243057,27256.794608175343,2141.107795017451,,,3,,relleno
8997.873825788161,26276.799303558026,2181.916817339978,,,3,,relleno
9035.579037788235,26620.445928642333,2170.469458268007,,,3,,relleno
9025.538732251289,27199.604242222074,2088.159761319691,,,3,,relleno
9020.164307876601,25600.6362779815,2100.102656800091,,,2,,relleno
8954.302321499961,27090.727094672893,1912.1239242536576,,,3,,relleno
9002.134925766153,26540.83129380548,1989.8642823454647,,,3,,relleno
8942.350423209888,26585.90425998859,1932.2782386712609,,,3,,relleno
9126.42140636929,27684.364149272515,2147.2096334606226,,,3,,relleno
9086.259477316446,26730.55434376141,2153.1165810220623,,,3,,relleno
9013.427773782827,25883.669695554752,2222.619593479085,,,3,,relleno
9124.540157702355,26672.03567195452,2189.65870533199,,,3,,relleno
8950.468613618907,26768.39899354557,2046.6673224073847,,,3,,relleno
8975.278479543276,25369.323474783854,2246.097902621201,,,2,,relleno
9036.223929534708,28237.902559797094,1919.815586593195,,,3,,relleno
8966.639849548797,27791.16905765661,1894.525009670106,,,3,,relleno
