Norte,Este,Cota,dist_3d_m,Rec_Peso_PND25_(%),recpe,diferencia
24023.68,8688.517,2019.13,5.442296298438454,12.46,13.88836288,-1.42836288
24022.434,8714.082,1948.633,8.007544505027035,13.02,13.10759449,-0.08759449000000075
24022.232,8718.166,1937.351,8.017953666615593,10.69,13.10759449,-2.417594490000001
24022.013,8722.241,1926.066,6.306790467425634,14.63,13.98614883,0.6438511700000014
23934.932,8786.477,1944.028,3.3333072165641666,15.18,15.09958649,0.08041350999999963
23950.1,8915.496,2020.819,4.125745629580901,18.44,18.45832253,-0.01832252999999895
23950.073,8919.536,2011.946,7.570504672741437,20.17,18.45832253,1.7116774700000015
23950.251,8938.494,1970.309,4.697501250665441,18.69,17.89368248,0.7963175200000023
23950.233,8947.112,1951.434,6.811474803594011,15.77,16.86361313,-1.0936131300000014
23935.904,8781.823,1952.54,6.102634267265465,15.23,15.05423737,0.17576263000000125
24072.359,9161.416,2125.219,4.500877470005764,12.6,11.9786644,0.6213356000000001
24072.298,9163.016,2121.828,2.1044343658099662,10.09,11.9786644,-1.8886643999999997
24072.186,9165.9,2115.726,6.840736217688625,9.18,11.9786644,-2.7986644
24072.085,9168.466,2110.304,4.477476633105262,13.85,13.40188789,0.4481121100000003
24071.924,9173.623,2099.469,7.127051704597274,14.05,13.61226463,0.4377353700000004
24071.794,9176.841,2092.696,1.9814471983878017,12.11,13.61226463,-1.5022646300000009
24071.678,9180.068,2085.927,8.258609870916855,15.56,15.40453815,0.15546185
24024.665,8774.455,1998.579,4.869136576436885,14.85,12.82091045,2.02908955
24023.401,8775.724,1989.759,4.735932643100691,11.83,12.97684956,-1.1468495599999997
24026.661,8772.405,2012.539,5.66122486746434,7.4,11.77374172,-4.37374172
24025.824,8773.274,2006.662,4.807316923191198,12.07,12.82091045,-0.7509104499999992
24020.024,8779.214,1965.491,11.080363396566964,12.4,12.47729301,-0.07729301
24017.787,8781.53,1949.308,9.292046760536568,9.57,11.14588165,-1.5758816499999995
24070.657,9215.861,2011.603,6.237994789994889,13.86,13.50106525,0.3589347499999995
24070.532,9220.123,2002.835,5.269760715630927,12.9,13.15787601,-0.2578760100000004
24070.33,9230.665,1981.277,7.888399964503848,9.95,11.85415459,-1.904154590000001
24087.778,9028.363,1942.571,3.3752176226126376,16.25,13.83696651,2.41303349
24268.846,9236.176,1986.575,2.0125399374925124,17.08,17.18835068,-0.10835068000000092
24503.872,8543.622,2175.539,7.969742091184829,14.69,14.12559986,0.56440014
23829.304,9062.647,2038.628,7.300918366890196,10.5,13.33754158,-2.83754158
23829.765,9073.204,2020.481,4.42630794229278,14.09,12.22637272,1.8636272799999993
23829.874,9076.994,2014.01,4.801251086956765,10.89,12.22637272,-1.33637272
23899.347,8973.732,1979.303,9.734990600921147,15.73,16.15211868,-0.4221186800000005
24506.154,8541.258,2187.081,6.066287250040695,12.37,14.12559986,-1.7555998600000002
24607.488,8506.298,2208.563,6.504223012780928,11.82,12.69613934,-0.8761393399999999
24450.593,9305.318,2026.895,6.409664421793425,14.41,12.12946892,2.2805310799999994
24451.022,9293.23,1999.443,4.9882494925582455,11.97,11.71512604,0.2548739600000012
24451.222,9287.816,1987.077,4.686370557266648,10.23,11.14467144,-0.9146714399999993
24451.613,9279.395,1967.844,7.6099362678023255,14.0,13.85826683,0.14173317000000019
24451.766,9272.49,1952.037,7.371785740239436,19.34,17.04203224,2.297967759999999
24450.605,9302.892,2021.408,5.41822415556954,10.71,17.62068367,-6.910683669999997
24450.734,9299.866,2014.547,6.546519762438829,11.64,11.70946407,-0.06946406999999866
23913.908,8831.345,1921.888,9.269090192677952,18.18,17.83018112,0.34981888000000083
23913.803,8832.565,1919.149,9.479780324458714,16.09,17.18911362,-1.0991136200000007
23829.119,9057.372,2047.705,4.135162632836264,22.66,17.69108963,4.96891037
23870.764,9043.083,2053.425,9.173560377520316,14.59,12.28230476,2.3076952399999993
23870.611,9047.573,2042.298,9.007744112706067,8.69,12.28230476,-3.592304760000001
24021.845,8725.293,1917.601,7.621356506553659,12.63,14.76257896,-2.13257896
24071.155,9198.513,2047.364,3.7641320380678667,12.48,12.22972393,0.25027606999999996
24128.952,8811.311,1917.594,7.221209109283204,10.12,12.4879427,-2.3679427000000004
24128.346,8816.785,1904.452,8.292903291368354,15.69,14.20518494,1.484815059999999
24127.12,8828.403,1876.82,8.531542005992433,11.86,12.71411133,-0.8541113300000003
24126.07,8838.937,1851.982,7.557327106854841,14.55,16.06485748,-1.5148574799999999
24125.82,8841.273,1846.461,9.745894007222194,16.58,16.08169174,0.49830825999999817
24132.092,8970.574,1904.999,8.717278302314046,12.93,13.06990623,-0.13990623000000113
24166.407,8855.097,1888.215,6.923531107750806,10.04,13.83120823,-3.7912082300000005
24166.156,8857.495,1881.911,4.465230341202669,16.14,13.83120823,2.308791770000001
24214.686,8947.253,1905.708,10.141295232859724,15.17,17.02877808,-1.8587780799999987
24213.976,8954.556,1890.929,9.236544429600402,13.29,16.63998413,-3.3499841299999993
24319.931,9316.469,2043.573,8.53223599064185,10.07,10.16064835,-0.09064835000000038
24071.264,9195.265,2054.124,6.74353742482378,9.87,12.22972393,-2.3597239300000012
24270.471,8866.477,1884.994,4.150711505273521,13.39,13.49152565,-0.10152564999999925
24219.902,8885.621,1906.517,6.552215961032388,15.44,16.16444016,-0.7244401600000021
24130.146,8941.211,1912.592,4.461647789774768,11.44,12.59222031,-1.1522203100000006
23869.538,8830.285,1919.39,10.919559011242592,14.41,16.40802765,-1.998027650000001
23869.214,8833.455,1909.385,7.560955362915423,16.71,16.40802765,0.3019723499999998
23646.929,8905.095,1975.309,15.412188261243188,15.9,15.22000027,0.6799997300000005
23641.085,8910.914,1954.375,25.636560728771734,15.64,15.22000027,0.4199997300000007
23870.476,9052.065,2031.171,7.727680247009089,8.54,11.68343353,-3.143433530000001
23870.267,9056.009,2021.442,8.299020062634058,10.79,11.30367088,-0.5136708800000012
24087.969,9209.19,2030.146,4.828806995522327,13.98,14.66026878,-0.6802687800000005
23870.151,9060.226,2011.014,10.90261771319033,12.86,11.13651562,1.7234843799999986
24071.012,9203.414,2037.239,5.21417884234917,15.69,15.55603504,0.13396496000000013
24078.087,9219.9,1982.84,8.771554537252333,14.41,12.93128395,1.478716050000001
24317.342,9321.064,2033.641,6.343417139050775,11.09,12.72065926,-1.6306592599999998
24535.207,8518.357,2191.82,6.984962276204843,15.69,15.24458885,0.44541115
23853.79,9031.208,2037.9,9.116104650562535,13.02,14.14415359,-1.1241535900000006
23853.765,9033.523,2034.042,6.618875886432281,17.05,14.14415359,2.9058464100000005
23853.724,9036.97,2028.238,7.796391472981349,12.27,14.14415359,-1.8741535900000006
23853.68,9040.417,2022.435,9.14059702645336,14.26,12.08632183,2.1736781700000005
23853.615,9045.014,2014.698,6.726412491069741,11.45,12.08632183,-0.63632183
23853.566,9048.08,2009.541,9.790732199380457,11.36,12.55087566,-1.1908756600000014
23853.501,9051.927,2003.102,6.768879818700027,11.18,11.14938259,0.030617409999999623
23853.461,9054.236,1999.241,6.8365413770408,10.14,11.14938259,-1.0093825899999995
23853.411,9056.929,1994.734,9.538957909541267,9.9,10.53256416,-0.6325641599999994
23981.918,8961.726,1910.205,4.040399113948384,10.32,11.22117996,-0.9011799600000003
23973.922,8969.57,1887.297,9.227035981287836,13.36,13.51079369,-0.15079369000000042
24164.252,8876.077,1832.846,5.088138068095236,18.48,17.65160179,0.8283982099999996
24158.956,8646.497,1988.626,4.00859339419828,15.31,16.47947693,-1.16947693
24167.736,9022.204,1888.677,8.566717049138989,10.61,12.22142315,-1.6114231500000002
24167.457,9024.878,1880.878,5.217050603548461,13.5,12.22142315,1.2785768500000003
24223.079,8693.004,1995.765,7.048367328679542,14.32,14.61060238,-0.29060237999999927
24222.669,8699.736,1978.27,7.4666697395832236,14.0,14.17644405,-0.17644405000000063
24271.382,8661.207,2017.558,5.4277193184622705,15.97,13.56154728,2.4084527200000014
24341.388,8771.917,1983.746,4.983367235113705,13.49,14.40421772,-0.9142177199999999
24344.766,9117.012,1883.519,3.197070690491659,12.4,13.82079411,-1.4207941099999992
24270.935,8677.358,1983.718,5.6269808067923295,13.64,14.35883808,-0.7188380799999994
24271.122,8670.902,1997.256,7.577072257804747,16.72,15.26386642,1.4561335799999995
24271.037,8673.808,1991.164,5.230308690698821,10.8,14.35883808,-3.5588380799999992
24271.303,8663.793,2012.145,6.677999925127292,11.06,13.56154728,-2.5015472799999987
24371.266,8708.051,2038.544,6.8819541556158965,12.04,17.33404541,-5.2940454100000025
24370.994,8735.31,1985.937,2.192511117418492,12.99,13.54860687,-0.5586068700000002
24379.01,8614.124,1992.622,8.329607433725808,18.88,18.87999916,8.399999984476381e-07
24406.244,9194.897,1926.593,3.8536727935815382,11.67,12.06892204,-0.3989220400000004
24425.28,8752.847,2002.721,7.5374166662071875,11.36,13.59023762,-2.2302376200000005
24425.181,8762.858,1982.572,9.079708640699497,19.35,16.31014633,3.039853670000003
24430.291,9011.326,1851.785,4.346168657565149,11.02,11.35429001,-0.33429001000000014
24437.315,8732.738,2033.885,5.497189645627136,14.06,15.68992519,-1.6299251899999998
24437.016,8736.876,2026.754,7.545206955412054,18.16,15.68992519,2.47007481
24510.469,9117.538,1870.385,4.855886118929068,20.35,15.65697289,4.693027110000001
24509.471,9118.606,1867.765,4.11804589581075,11.34,15.65697289,-4.316972890000001
24507.214,9121.002,1861.872,6.909427183203827,9.63,14.79877281,-5.16877281
24375.877,9122.859,1883.094,4.042381228929453,14.19,13.05895138,1.1310486199999996
24363.279,9134.893,1849.887,6.343189970352809,12.95,12.00683117,0.9431688299999994
24361.521,9136.585,1845.239,8.450016982231569,10.24,12.00683117,-1.7668311699999997
24358.71,9139.233,1837.948,4.425278861269587,14.79,14.78999996,3.999999975690116e-08
24356.146,9141.639,1831.323,7.161352246608345,20.27,10.57503319,9.69496681
24729.575,8808.773,2029.593,5.589436733695935,18.03,17.58276939,0.44723061000000186
24727.791,8810.76,2025.073,9.762817728503725,7.66,17.11957932,-9.45957932
24725.759,8813.026,2019.902,7.423433235371971,11.19,14.97236919,-3.7823691900000007
24721.479,8817.882,2008.917,8.081847189844137,9.2,11.71578312,-2.51578312
24720.48,8819.033,2006.333,6.3116858286826645,13.8,11.71578312,2.0842168800000014
24563.968,9061.054,2009.049,8.422312093480844,15.81,22.30831528,-6.498315279999998
24557.872,9067.508,1993.39,8.357065753001688,38.9,19.8634491,19.036550899999998
24555.289,9070.154,1986.865,5.627207300251107,12.02,16.62304688,-4.603046880000001
24549.959,9075.78,1973.154,2.7372973897635764,13.79,15.17002678,-1.3800267800000015
24546.163,9079.791,1963.353,9.86756601193971,13.43,17.2082653,-3.778265300000001
24544.66,9081.41,1959.432,8.239315748288751,30.78,16.75579834,14.024201660000003
24542.408,9083.831,1953.547,6.409464408200897,12.8,16.75579834,-3.9557983399999976
24539.921,9086.529,1947.007,5.339675177386211,11.13,13.53642368,-2.4064236799999996
24708.013,9016.245,1982.281,7.692928896070184,9.7,11.20511818,-1.5051181800000002
24702.388,9021.702,1971.289,3.51509160620385,11.68,11.43184757,0.2481524299999993
24698.041,9025.951,1962.728,6.9367907565378815,11.31,12.19357777,-0.8835777699999987
24676.017,9048.174,1918.718,7.8171023403819735,11.66,11.75200367,-0.09200367000000043
24672.93,9051.265,1912.621,3.7616174712488535,12.22,13.00328255,-0.7832825499999991
24664.395,9060.057,1895.567,8.701193194039487,9.74,10.82282066,-1.0828206599999994
24423.354,9075.951,2011.529,8.415851590896244,7.89,8.99439049,-1.104390490000001
24421.717,9077.702,2006.858,6.63898011745784,11.13,11.04726028,0.08273972000000107
24629.864,8865.737,2019.274,3.04610259183846,14.13,14.02201462,0.10798538000000057
24619.887,8875.921,1987.036,7.45863968830663,11.68,13.22246647,-1.5424664700000008
24619.757,9112.566,1968.018,8.869990360762348,12.37,12.85133266,-0.4813326600000014
24616.684,9115.829,1959.36,4.653245856389756,13.8,13.83542442,-0.03542442000000001
24613.853,9118.809,1951.353,7.356949027959313,14.66,13.83542442,0.8245755799999994
24610.754,9121.999,1942.677,3.4764703364185845,13.83,13.928792,-0.09879199999999955
24662.835,8962.819,1984.476,6.508729676364825,10.1,10.51260757,-0.4126075700000005
24662.813,8968.225,1975.474,6.890084905136054,11.09,11.49123001,-0.4012300100000008
24662.809,8974.406,1965.188,9.0555872807902,13.32,12.06831074,1.251689260000001
24763.972,8889.461,2009.553,8.474202853366222,12.51,12.35247612,0.1575238799999994
24763.923,8902.971,1986.177,2.809287988085032,9.84,10.06374931,-0.22374931000000053
24763.773,8920.921,1954.972,4.9648317192026274,11.23,12.09424973,-0.8642497299999992
24763.653,8938.76,1923.703,5.466645955245155,11.42,12.41987419,-0.9998741899999999
24714.987,8825.364,1992.121,5.272694377639917,10.96,11.06482697,-0.10482696999999952
24700.765,8841.403,1956.003,4.264931769677031,9.81,11.70350933,-1.8935093299999988
24610.982,9030.198,1932.982,7.444182426566177,13.15,12.93127537,0.21872463000000053
24610.952,9033.402,1925.379,3.073849215559662,13.58,12.93127537,0.6487246300000002
24610.842,9038.347,1913.628,3.9017633193206827,10.93,12.31065369,-1.3806536900000008
24610.727,9042.71,1903.259,6.446216719906947,13.21,12.60948944,0.60051056
24610.612,9047.672,1891.515,6.820876263354851,11.61,12.60948944,-0.9994894400000014
24775.329,9031.17,1893.778,5.765017346027035,12.99,13.64589882,-0.6558988199999991
24898.479,8919.965,1913.068,5.092375673494658,10.54,11.64125061,-1.101250610000001
24898.492,8924.477,1907.077,5.537736180064556,15.79,13.10229397,2.6877060299999993
24898.483,8933.065,1895.706,2.8158391289274176,12.67,12.45370007,0.21629992999999992
25025.261,8861.711,1986.844,21.037608656879176,14.85,10.53999996,4.31000004
24676.782,9002.93,1995.881,8.150557342905525,16.31,17.25837326,-0.9483732600000003
24676.26,9054.275,1902.578,6.359977122599439,11.08,14.02453804,-2.9445380399999994
24676.207,9058.611,1894.692,5.887786850761042,14.93,14.02453804,0.9054619600000002
23853.98,8958.668,2158.807,9.7582207906969,14.47,13.57367802,0.8963219800000015
23854.005,8964.426,2149.143,7.3426119330939486,12.24,13.34010792,-1.1001079199999992
23854.026,8969.034,2141.412,8.61194379916737,10.34,11.62437248,-1.28437248
23854.041,8971.719,2136.9,7.342318571134027,8.77,11.67258167,-2.90258167
23879.948,8847.905,2186.562,5.5616160421234175,12.59,12.87871552,-0.2887155200000002
23879.989,8849.716,2181.634,5.402382159752327,15.27,12.87871552,2.3912844799999995
23880.029,8851.529,2176.707,7.211278042066561,9.47,12.63575459,-3.165754589999999
23880.074,8853.603,2171.077,4.622987562173045,8.1,10.75782108,-2.6578210799999997
23880.171,8858.792,2157.003,6.46455829890868,10.38,12.46303177,-2.08303177
23880.222,8862.169,2147.857,6.081224712178425,16.09,12.39434052,3.6956594799999998
23880.246,8863.994,2142.935,6.171853611354837,12.12,12.99023533,-0.8702353300000016
23880.268,8865.826,2138.015,2.9341651282773036,11.44,12.99023533,-1.5502353300000014
23880.334,8871.337,2123.261,4.693425827686772,16.4,14.95953465,1.4404653499999984
23880.354,8873.95,2116.23,6.968551929920203,14.29,14.95953465,-0.669534650000001
23880.378,8877.882,2105.69,4.457006618797089,13.04,14.56233215,-1.5223321500000004
23880.389,8879.989,2100.072,9.402745662836443,15.75,14.56233215,1.1876678500000004
24379.4,9291.938,2155.181,8.01084296438394,13.65,13.83467674,-0.18467674000000045
24376.584,9294.915,2143.903,7.595043778674906,13.49,12.88607311,0.6039268900000003
24371.764,9299.854,2124.865,5.449425382551256,13.38,13.85320568,-0.4732056799999995
24440.585,9057.842,2060.239,7.810653621817772,9.44,9.82901478,-0.3890147800000001
24300.667,9009.193,2149.88,5.871587349260988,22.46,22.07107544,0.38892455999999953
24363.5,9243.957,2202.451,7.848582674597976,11.03,15.76950932,-4.73950932
24361.067,9247.84,2193.845,5.8436387636468305,10.18,15.76950932,-5.5895093199999994
24359.829,9249.977,2189.212,8.67442874199879,26.76,21.7540741,5.005925900000001
24357.074,9254.505,2179.289,3.276739538016253,25.19,22.06024361,3.1297563900000007
24366.618,9285.306,2145.205,9.375957817738843,12.3,14.06372643,-1.7637264299999984
24364.498,9287.55,2138.37,7.498760164186503,11.79,12.43156242,-0.6415624200000014
24347.557,8694.422,2216.346,6.379580628850657,7.22,9.04375362,-1.8237536200000006
24347.366,8696.823,2209.244,6.132113909576191,8.71,9.04375362,-0.33375361999999953
24341.304,9158.636,2215.953,5.155009311340057,22.6,16.28462219,6.315377810000001
24337.538,9162.641,2204.449,8.858607452641646,8.46,11.87833405,-3.4183340499999986
24335.979,9164.294,2199.716,6.923332506821268,11.67,11.87833405,-0.2083340499999995
24320.411,9180.982,2151.606,8.197406968060022,12.52,14.33589935,-1.8158993500000005
24323.878,8711.615,2216.735,17.003009557134533,10.37,11.58529949,-1.2152994900000014
24344.277,8980.373,2215.812,5.96122487413424,16.51,17.6590786,-1.1490785999999993
24344.242,8997.988,2173.589,7.002758670694705,18.09,17.13000107,0.9599989300000011
24344.169,9005.987,2154.172,2.560334743740373,12.4,17.13000107,-4.730001069999998
24425.796,8692.703,2125.253,7.602554439135819,15.66,15.67116833,-0.011168330000000282
24459.439,9140.58,2104.53,6.142232574561852,13.67,14.66529465,-0.99529465
24457.177,9142.913,2096.947,7.243321544706026,9.35,13.49532795,-4.14532795
24446.729,9153.77,2061.79,1.6159953589042158,14.27,14.56316948,-0.29316947999999954
24442.812,9157.78,2048.688,5.578269265640355,13.64,14.35738659,-0.7173865900000003
24344.448,9274.985,2134.321,3.728400461324103,11.16,13.04719639,-1.8871963899999997
24342.803,9277.718,2128.372,6.477632051915437,13.02,14.29524326,-1.2752432599999999
24341.342,9280.146,2123.084,5.024274674019356,12.73,14.46706295,-1.7370629500000003
24339.699,9282.871,2117.131,6.419065586205056,17.9,14.46706295,3.432937049999998
24449.264,9368.543,2168.679,13.708194118846887,14.3,18.64699936,-4.346999359999998
24449.329,9365.747,2162.535,11.978917939446532,12.52,18.64699936,-6.126999359999999
24449.408,9362.958,2156.389,9.06060422929991,15.65,18.00681114,-2.3568111399999996
24449.71,9354.964,2138.606,10.2658965512027,9.5,16.43688011,-6.936880110000001
24276.319,9332.63,2178.81,7.578770414784334,28.68,24.47105789,4.208942109999999
24298.964,9098.067,2181.594,3.5171893608383105,15.34,16.46047974,-1.1204797400000004
24322.617,8890.077,2191.164,9.392790533170636,15.85,16.33428192,-0.48428191999999903
24575.835,8624.5,2215.167,7.19618746281746,14.84,17.01999283,-2.1799928299999998
24577.886,8681.934,2108.973,5.732284099729979,23.68,21.69219017,1.9878098299999998
24578.686,8708.183,2060.08,5.525801751781777,13.41,15.11758804,-1.7075880399999992
24627.605,8927.776,2044.265,4.264085599515841,12.45,13.26701546,-0.8170154600000004
24355.755,9162.051,2211.839,3.4897775000706868,13.49,14.314641,-0.8246409999999997
24355.912,9168.711,2198.4,4.135609386776556,10.72,11.90620041,-1.1862004099999996
24356.017,9172.038,2191.679,6.69751998877172,11.02,12.18451118,-1.1645111799999999
24320.812,9205.956,2201.051,7.632357499487088,19.23,17.9813385,1.2486615000000008
24320.669,9207.503,2196.036,7.42097473381899,21.88,17.9813385,3.8986614999999993
24322.973,8880.615,2219.631,10.081821016065902,11.97,16.55536842,-4.58536842
24370.195,8718.327,2177.004,6.825538074027412,13.75,15.33650589,-1.5865058899999998
24369.827,8724.865,2164.347,4.135766313513456,12.31,13.10785961,-0.7978596099999997
24472.251,8714.106,2192.373,7.391709274585804,10.89,11.86233521,-0.9723352099999989
24471.851,8721.882,2179.553,7.093513515883174,14.25,15.54255867,-1.29255867
24471.714,8726.587,2171.882,7.4295551010810685,14.98,14.63587379,0.34412621000000065
