Orig_Este,Orig_Norte,Orig_Cota,Orig_Real_RecPeso(%),Val_Este,Val_Norte,Val_Cota,Val_Real_Empresa_recpe(%),pred_real_knn,pred_real_xgb,pred_real_svr,pred_real_mlp,Rec_Peso_PND25_(%)_nscore,cluster_con_nscore,cluster_sin_nscore
9160.531,25154.848,2157.976,16.0,9165.0,25152.5,2152.5,16.2022171,15.524027892805213,15.69,18.083217676865818,17.57571869842145,-0.1118896402415854,3,3
9075.285,25059.367,2151.481,18.5,9075.0,25062.5,2152.5,22.47735596,20.77613269063798,19.087799725392948,19.356805811562957,19.348364157249833,0.2992297324571835,3,3
8982.041,25304.784,2103.275,21.6,8985.0,25302.5,2107.5,21.60000038,20.45,21.302358762215174,20.19381616808114,20.99228441905733,0.7347981032164006,3,2
9251.047,24797.125,2259.456,19.5,9255.0,24792.5,2257.5,18.67218971,17.132169692853058,18.18400163473435,17.987245358011602,17.6,0.4724065407146266,3,3
9255.4,24797.011,2249.902,17.8,9255.0,24792.5,2242.5,18.67966461,18.14698191588731,16.885374051222875,18.027977238185354,17.735016020248413,0.1982584699798983,3,3
9147.664,24644.534,2267.778,21.2,9145.0,24642.5,2272.5,20.93374062,18.911792825155487,18.75726850267081,17.733297423543906,17.501426567001065,0.7039217888285135,3,3
9049.168,25105.435,2106.27,17.9,9045.0,25107.5,2107.5,18.86940575,18.17985615043292,18.19161950027935,19.764236162522643,20.092905664739003,0.214919822566405,3,3
8961.385,25199.728,2095.895,25.3,8965.0,25197.5,2092.5,24.47005844,21.144747913379156,22.542381107321567,20.49331651988557,22.146297311712075,1.184133290350718,3,2
9121.553,25004.225,2216.752,18.2,9125.0,25002.5,2212.5,18.84393883,18.334353470362707,19.016113074590294,18.75352234463115,17.972383872296838,0.2680940078330957,3,3
9125.906,25004.76,2197.752,16.7,9125.0,25002.5,2197.5,17.23864365,18.179850753744933,18.700235157788796,18.89996502220698,18.036641902131116,0.0200744474931733,3,3
9050.885,24995.89,2173.738,21.8,9055.0,25002.5,2167.5,20.9178257,22.601359299261546,21.21863981510129,19.80280313319003,19.65675220691247,0.754664269473103,3,3
9097.223,25001.753,2171.095,13.8,9095.0,25002.5,2167.5,16.97050476,22.243805382571523,20.664533446184176,19.27217635178717,19.074998077273644,-0.602943093848241,3,3
9092.138,25001.692,2153.828,22.2,9095.0,25002.5,2152.5,20.55868721,18.695921012866933,20.45,19.290211166847484,19.19,0.8161498870226596,3,3
9131.443,24930.722,2177.629,18.5,9135.0,24927.5,2182.5,19.19375038,19.34683301339499,18.678920525694497,18.983467031169713,18.308113580746653,0.2992297324571835,3,3
9139.319,24850.438,2180.035,19.3,9135.0,24852.5,2182.5,18.73313332,18.889938912622643,17.6,19.089454900208008,18.438387697304595,0.4352477664356365,3,3
9106.492,24850.68,2157.935,17.3,9105.0,24852.5,2152.5,17.90880585,19.37063399667571,20.645071155750617,19.36265886982005,19.26676859505602,0.1138732164958553,3,3
9096.002,25123.51,2086.322,13.6,9095.0,25122.5,2092.5,13.66407681,16.001648364332837,16.383640264644516,19.140589713691327,18.462674196274403,-0.6425374951777412,3,3
9030.921,25293.498,2074.759,16.6,9035.0,25287.5,2077.5,16.23671532,16.583967724725003,17.021189152858014,19.224717084257342,19.128191396049907,0.0,3,2
9036.104,25293.147,2064.78,17.2,9035.0,25287.5,2062.5,15.45030308,14.928881777517676,16.701238635161218,19.19,18.724399708339057,0.1068412589070135,3,2
9041.974,25292.752,2053.468,14.1,9045.0,25287.5,2047.5,13.85237122,16.830609085851062,14.275364698150002,19.011936903689794,18.24660586070786,-0.529301094308674,3,2
9053.309,25292.012,2031.479,13.5,9055.0,25287.5,2032.5,13.35661983,16.830609085851062,13.79330628179018,18.897387029878967,18.081684003772736,-0.6674190444558503,3,2
8955.965,25092.859,2169.608,29.1,8955.0,25092.5,2167.5,28.38686562,22.90926375371132,24.22706182229585,21.65111134460203,23.330158731060475,1.545927318116606,3,3
9160.033,25174.428,2248.297,16.7,9165.0,25167.5,2242.5,18.24313736,14.01,14.929495731407739,18.161651948595825,17.517247249279126,0.0200744474931733,3,3
9173.758,25173.522,2223.337,15.3,9175.0,25167.5,2227.5,15.17975903,14.276651487432963,15.84305938038692,18.091129988946477,17.35805973378859,-0.2600894251725466,3,3
9167.683,25229.723,2220.746,12.3,9165.0,25227.5,2227.5,12.22163391,13.327817259716708,12.997895563286685,18.071369693481447,17.498103296808647,-0.9979196589738006,3,2
9168.833,25195.572,2226.462,15.2,9165.0,25197.5,2227.5,14.80184269,14.701601786998333,15.26199671049131,18.09138441522097,17.490988571986385,-0.287442172763095,3,3
9178.631,25195.111,2207.893,12.6,9175.0,25197.5,2212.5,13.8447361,13.86258616618976,16.099055579081643,18.04114448647048,17.087049996726265,-0.8957798188835894,3,2
9164.003,25275.902,2220.48,14.4,9165.0,25272.5,2227.5,14.58207703,13.327817259716708,14.618355514469455,18.032979754995697,17.504275057221196,-0.4616536381948155,3,2
9175.558,25275.503,2203.855,15.6,9175.0,25272.5,2197.5,15.48792934,14.332915188869555,14.10373754229935,17.8,16.8,-0.2008180598924123,3,2
9089.31,25914.227,2107.155,23.0,9085.0,25917.5,2107.5,21.99760628,16.19253882739211,17.370686838465144,15.288015924291686,14.8,0.9339099412610544,3,2
9115.132,25926.376,2151.753,19.6,9115.0,25932.5,2152.5,19.00361252,16.59590696670477,18.03082414874898,15.252012380069514,15.168058229190338,0.4836579667787663,3,2
9084.72,25077.431,2254.35,19.6,9085.0,25077.5,2257.5,19.79957962,20.45,16.87975547446383,18.737734460991327,18.701092736937007,0.4836579667787663,3,3
9109.654,25223.431,2127.661,12.7,9105.0,25227.5,2122.5,13.06599712,15.561235493623787,15.57933430863782,18.545250989421053,18.02251674242726,-0.8625437144150381,3,2
9185.509,25230.19,2188.614,14.9,9185.0,25227.5,2182.5,15.40286255,14.901877873046095,14.038921472818593,17.8,16.8,-0.3548222977134121,3,3
9121.794,25143.887,2099.489,12.7,9125.0,25137.5,2092.5,13.75662994,15.924595806799285,17.410392343575538,18.70003281899002,17.731182266846897,-0.8625437144150381,3,3
9107.47,25046.937,2155.053,20.3,9105.0,25047.5,2152.5,21.11268616,23.688436858484057,19.46050844713112,19.18599661362762,18.94505729519015,0.5760748876486937,3,3
8993.362,24949.724,2092.022,20.2,8995.0,24942.5,2092.5,23.51110077,22.62187605391633,20.630233987511808,20.445030666850656,22.342834916724787,0.5586121788902507,3,3
9142.435,24998.343,2225.366,22.2,9145.0,25002.5,2227.5,21.75819969,20.977175088391217,20.084849053831203,18.490031291549954,17.782668812644857,0.8161498870226596,3,3
9155.017,24997.334,2186.094,21.3,9155.0,25002.5,2182.5,21.29963493,18.70001868979722,15.219323764870861,18.700134418436306,17.925468937841504,0.7217137762174166,3,3
9163.498,24996.37,2158.903,17.7,9165.0,25002.5,2152.5,19.3004303,19.349229588886523,19.356121466766112,18.705447869921404,18.278751843596062,0.1737410619117726,3,3
9106.319,25107.954,2122.878,16.8,9105.0,25107.5,2122.5,16.18235779,16.872453413644966,16.89774662133203,19.058335244064903,18.81593842438739,0.042668279320522,3,3
9114.878,25106.755,2108.823,13.0,9115.0,25107.5,2107.5,13.57522869,16.69396358162813,16.902656518040647,18.94967749664379,18.401366295968053,-0.7832206732062958,3,3
9162.742,24600.275,2257.275,16.8,9165.0,24597.5,2257.5,16.56841087,14.691599182177134,14.654688038836381,17.840401505164188,17.5,0.042668279320522,3,3
9148.6,24751.144,2224.664,16.8,9145.0,24747.5,2227.5,16.20456886,14.208669798467458,19.7103068224179,18.5,17.700542778053542,0.042668279320522,3,3
9024.791,25049.912,2112.867,17.5,9025.0,25047.5,2107.5,18.0705986,20.971479260216523,22.923485578807796,20.220360403524317,20.992941482453,0.1371769993450495,3,3
9061.638,24997.227,2066.106,15.2,9065.0,25002.5,2062.5,16.34675789,16.271145444363988,17.602344234555513,19.67728124626064,19.39740014226094,-0.287442172763095,3,3
9148.892,25008.675,2089.231,14.8,9145.0,25002.5,2092.5,16.63977814,17.74960351622416,18.180372210042837,19.049375652470907,18.32853687498484,-0.3762827437846237,3,3
9168.51,24644.047,2234.82,14.8,9165.0,24642.5,2227.5,16.21149635,14.7082621087235,17.461922271967005,18.416830247983164,17.674813107759043,-0.3762827437846237,3,3
9138.208,24802.777,2209.437,14.2,9135.0,24807.5,2212.5,14.96818829,17.20082305641932,18.082880019320072,18.774191224310307,17.8,-0.5065180467117536,3,3
9071.489,25001.224,2080.171,16.5,9075.0,25002.5,2077.5,16.64534378,16.271145444363988,18.032467457527442,19.592025705990714,19.283440362016727,-0.0150553932076984,3,3
9113.42,24850.564,2137.583,19.8,9115.0,24852.5,2137.5,19.25146866,21.07999365975229,19.226956909581155,19.379445621937414,19.426575031290007,0.5034973903918751,3,3
9009.014,25049.252,2136.591,16.6,9005.0,25047.5,2137.5,17.46084785,19.80165947627839,20.865108845473028,20.533827939831255,21.84663417162365,0.0,3,3
9043.656,25050.966,2084.001,17.5,9045.0,25047.5,2077.5,17.67047119,17.211898982277656,19.005674067003998,19.832961662616793,19.908999691523352,0.1371769993450495,3,3
8896.544,25273.767,2220.41,23.3,8895.0,25272.5,2227.5,25.1240406,23.093068427632172,24.18717644680872,22.393767352678346,20.94866532259735,0.9839844620698336,3,2
9209.802,25047.189,2179.258,12.7,9205.0,25047.5,2182.5,12.58724499,12.421860148135165,9.752995483655763,18.11141961833166,17.5,-0.8625437144150381,3,3
8915.437,25157.373,2092.037,18.5,8915.0,25152.5,2092.5,22.22337723,21.216986129005704,19.48126851685624,21.039695996208017,24.46424705752511,0.2992297324571835,3,2
9011.498,25087.536,2094.268,22.3,9015.0,25092.5,2092.5,21.09689903,20.653248894689625,17.754387396540302,20.15778963015686,20.989095710601493,0.8329908050118923,3,3
9104.96,25046.771,2087.953,16.8,9105.0,25047.5,2092.5,16.98435211,16.76,18.137004936914547,19.226546186431733,18.701248425648505,0.042668279320522,3,3
8958.989,25048.286,2128.738,21.3,8955.0,25047.5,2122.5,21.22155952,19.23497305934642,23.04400176240764,21.199127536472346,23.617889090477302,0.7217137762174166,3,3
9025.024,24996.965,2141.705,22.9,9025.0,25002.5,2137.5,21.81699944,24.12777825227507,20.743001313342255,20.31972596311117,20.97254472404363,0.91611627722241,3,3
9184.906,24947.488,2236.983,21.2,9185.0,24942.5,2242.5,20.62648773,17.99698618936708,20.619618744533962,18.179824610626664,17.55728757070659,0.7039217888285135,3,3
9202.591,24947.151,2189.149,23.8,9205.0,24942.5,2182.5,23.06531715,20.643599174738117,19.158526880442132,18.422371926578606,17.872180852952855,1.044408794872596,3,3
9154.807,24910.028,2132.912,19.1,9155.0,24912.5,2137.5,19.37433815,21.559996204794707,17.6,19.114182463882642,19.018703218548108,0.3807862020707866,3,3
9102.418,24909.079,2202.363,16.9,9105.0,24912.5,2197.5,17.25343323,17.68891133571982,18.091035580450736,19.16179676561402,18.269698535070404,0.0640267225378649,3,3
9193.899,24782.66,2198.156,18.7,9195.0,24777.5,2197.5,19.00683784,21.75003194963797,18.5694542310405,18.685197350757612,18.04730042188098,0.3176495935110938,3,3
8981.244,25570.798,2163.617,16.4,8985.0,25572.5,2167.5,17.87942696,16.380177553198774,22.890065348488495,19.378035224581453,20.310178775202356,-0.0351351513638127,3,2
8985.26,25581.47,2160.52,19.8,8985.0,25587.5,2167.5,19.65263367,19.933253449273025,22.890065348488495,19.328308759702907,20.203481428242718,0.5034973903918751,3,2
9048.011,25598.299,2164.725,19.5,9045.0,25602.5,2167.5,19.93158531,20.851299797518223,14.8,18.059988121960288,19.160853676378437,0.4724065407146266,3,2
9036.016,25339.931,2059.446,27.4,9035.0,25332.5,2062.5,25.17614746,16.830609085851062,16.701238635161218,19.01834597598733,18.41847411824068,1.418118550622488,3,2
9087.897,25679.261,2160.895,12.9,9085.0,25677.5,2167.5,13.77828121,21.199426715604467,15.100760332080462,16.890747234332036,17.612557119622547,-0.8091681743595582,3,2
9080.64,25679.899,2138.816,12.4,9085.0,25677.5,2137.5,12.92814732,20.271431741138404,16.954362260957893,16.69,16.8,-0.969426707372842,3,2
9137.079,25045.5,2095.247,19.4,9135.0,25047.5,2092.5,19.01790619,17.596398015205224,17.044171615696104,18.970957471003263,18.102787449229176,0.4584256785847649,3,3
9174.964,25049.175,2245.646,24.9,9175.0,25047.5,2242.5,23.92398453,17.509550795389757,15.561417711829344,18.179862121663305,17.585302597479718,1.139722743374158,3,3
9132.332,25143.291,2075.454,16.8,9135.0,25137.5,2077.5,15.95504665,16.31,18.620156092912033,18.5,17.573394196628954,0.042668279320522,3,3
8700.032,23604.571,1906.354,41.57,8705.0,23607.5,1912.5,41.56999969,16.876596879205454,17.9,19.339965985103774,22.398957466930238,2.451114771015958,1,1
9011.706,23703.441,2064.365,29.46,9015.0,23697.5,2062.5,28.79816818,22.53744730827665,23.791761549494854,19.019125713895647,20.45,1.570348317265712,1,1
9031.884,23703.831,2029.252,26.79,9035.0,23697.5,2032.5,25.91469193,19.934394576952595,24.855810123613587,19.966734785333532,21.2,1.339218201798832,1,1
8626.29,23802.141,2205.981,23.44,8615.0,23802.5,2137.5,22.20000076,28.80145585100188,25.94365789338475,20.265364574407677,24.136859022487336,0.9973163154080956,1,1
8877.836,23803.784,1801.859,37.6,8875.0,23802.5,1807.5,37.03915024,19.616341643175858,19.19825408549953,20.4,22.63942451387597,2.09121815930391,1,1
8925.923,23802.574,1733.914,33.38,8925.0,23802.5,1732.5,33.85412979,23.053633333197528,26.80972776618128,25.519172260453885,27.787003812818742,1.835832944145332,1,1
8665.476,23900.856,2134.819,22.25,8675.0,23907.5,2137.5,23.27000046,29.196205363468195,26.23956835884367,17.900874688124766,21.199825018118204,0.8283391691124142,1,1
8711.764,23899.764,2044.779,23.27,8715.0,23892.5,2047.5,22.08641624,19.967816745907385,18.176310617996894,16.870631621818166,20.050545054377974,0.977337588552446,1,1
8787.671,23900.829,1889.056,39.85,8785.0,23907.5,1882.5,36.01231766,20.967937516596958,28.162013129837415,16.96884655694472,19.016077622784515,2.275068422534718,1,1
8978.734,23901.286,2120.061,25.02,8975.0,23907.5,2122.5,23.78772545,19.28471826962204,21.795564220234954,17.77789485932714,18.88293535385892,1.155289354558078,1,1
9027.013,23902.364,2030.22,19.27,9025.0,23907.5,2032.5,17.79468346,15.382659285069177,16.588361653925773,19.899455919066888,20.223122041058016,0.4197409936702002,1,3
9050.126,23796.774,2085.112,28.16,9055.0,23802.5,2092.5,24.03421593,20.775570738565268,23.221874061738628,20.261331003175222,22.094938445942912,1.470084111820493,1,3
8858.923,23797.428,2157.081,22.08,8855.0,23802.5,2152.5,20.61049271,13.02616350886512,21.495755628380472,15.600907430974326,15.659527956273955,0.7944570685523894,1,1
8817.198,24001.906,2237.681,36.46,8815.0,23997.5,2242.5,34.20262527,23.321380115418744,16.0954850798392,15.624023972770239,13.811338638578844,2.031151702466915,1,1
8898.915,24004.624,2096.097,31.68,8895.0,23997.5,2092.5,26.71114159,22.527422385555653,26.301101714561813,16.075408766939063,17.22389357492615,1.744194425864168,1,1
8681.379,23999.152,2109.7,29.1,8685.0,23997.5,2107.5,30.27000046,29.510589302230603,28.130128476383256,17.52055751147793,21.953561960251086,1.545927318116606,1,1
8713.667,23999.104,2058.241,41.68,8715.0,23997.5,2062.5,38.50941849,26.269192087505303,23.216805923899148,16.667292632356634,19.800927399274123,2.466077781569741,1,1
8762.251,23999.386,1983.378,43.35,8765.0,23997.5,1987.5,37.41538239,14.321412080565818,40.98624418019022,15.608703702900877,16.419206802911468,2.665418373471773,1,1
8690.11,23710.989,2218.315,8.31,8755.0,23742.5,2197.5,21.80999947,14.084577708697534,15.680298303786586,16.042483988554544,15.735413730465373,-2.247148442753621,1,1
8816.552,24095.501,2011.738,28.33,8815.0,24102.5,2017.5,25.80843925,16.4,17.20095379969088,15.174785238021844,15.902072444962435,1.489079405566635,1,1
8835.374,24203.585,1996.557,16.74,8835.0,24207.5,2002.5,18.3786602,19.03550934445766,17.695058449894468,15.225229335866867,15.630646695905591,0.0288119776539498,1,1
8858.187,24204.686,1927.486,22.09,8855.0,24207.5,1927.5,21.42614365,15.599645790494225,18.928086002067957,15.726766405806059,16.62786720641911,0.7963739692161325,1,1
8913.441,24207.801,1756.207,22.39,8915.0,24207.5,1762.5,22.07936859,23.053633333197528,23.216025842170147,22.89536645916327,23.677537951744235,0.8463227100467086,1,1
9050.965,24203.257,1263.665,23.58,9055.0,24207.5,1267.5,23.57999992,15.275424064366407,22.992512433454763,15.92371512472188,18.17400201809384,1.021408889666503,2,1
8777.834,24301.351,2144.872,23.94,8775.0,24297.5,2137.5,21.84529305,20.262454973010346,21.17509822036783,16.142554455341156,18.020927487418824,1.053178625438062,1,1
9020.232,24306.17,1488.503,36.24,9025.0,24312.5,1492.5,34.63669205,24.249707542402675,20.68475492477062,20.45,18.902119114081543,2.007009483486845,2,1
9061.478,24307.872,1371.047,15.59,9065.0,24312.5,1372.5,15.62246895,15.785792732141546,16.615620053515165,16.543627811588,17.76273279782538,-0.2059412068998026,2,1
9215.323,23699.381,1964.187,31.13,9215.0,23697.5,1957.5,31.12999916,13.389755136925675,17.814188468233866,14.764203567601347,14.051196684505092,1.727768183930474,1,3
9155.354,24100.247,2178.979,28.26,9155.0,24102.5,2182.5,28.26000023,22.55236063252186,18.490771636993898,18.784583471569245,19.450067894423395,1.483553048894323,3,3
9167.337,24100.085,2159.057,24.55,9165.0,24102.5,2152.5,22.47382927,22.187563866734145,22.147556263706946,19.27244428362098,19.60298868639748,1.119041688391952,3,3
8599.8,24045.4,1953.3,59.66,8595.0,24042.5,1957.5,48.6161232,22.397536839726374,44.56158165062431,22.218705952660258,24.93257145989656,3.287437061543073,1,1
8604.3,24045.1,1942.2,35.66,8605.0,24042.5,1942.5,36.45808792,31.27785448866311,42.78679639288321,22.07062714207225,24.11395370226379,1.971238226299543,1,1
8606.3,24044.9,1937.4,22.91,8605.0,24042.5,1942.5,36.45808792,31.27785448866311,42.78679639288321,22.07062714207225,24.11395370226379,0.9223302184168564,1,1
8608.6,24044.7,1931.8,22.55,8605.0,24042.5,1927.5,23.73302841,31.27785448866311,41.44947730965941,22.20719442773345,24.14793197680915,0.866421712532604,1,1
8628.2,24043.0,1883.1,29.73,8625.0,24042.5,1882.5,28.92584419,27.250658946728798,30.255651008982397,22.11787942788903,23.55852123036643,1.597811343706936,1,1
8631.4,24042.7,1875.0,34.09,8635.0,24042.5,1867.5,34.09000015,29.761785402837887,29.886076831335078,22.025162518603814,23.445351063423548,1.881686634843695,1,1
9046.7,23694.7,2027.3,21.23,9045.0,23697.5,2032.5,24.83356857,26.98473009775254,24.53929492601999,20.39320418056698,21.847583986593,0.7119811052447251,1,3
9050.4,23694.5,2020.8,26.3,9055.0,23697.5,2017.5,23.85415459,27.872272136861355,36.63187130284146,21.002790296156785,22.394670563277536,1.280981397513278,1,3
9062.9,23693.7,1998.6,42.74,9065.0,23697.5,2002.5,39.43835831,27.872272136861355,33.38532129950039,21.885984447324038,23.003464815217264,2.588596706948772,1,3
9068.1,23693.3,1989.5,26.56,9065.0,23697.5,1987.5,23.44762993,27.872272136861355,34.085703009148034,22.136085833192116,23.127095628607975,1.317736947699133,1,3
8697.8,23902.3,2131.3,32.22,8695.0,23907.5,2137.5,28.1198864,23.227622634798482,28.649488017861383,17.433091606970542,20.4,1.77972450857944,1,1
8715.8,23902.6,2094.2,29.14,8715.0,23907.5,2092.5,23.27000046,29.684965787256644,30.240879591311057,16.830661609366626,20.382248130146223,1.554638869505479,1,1
8724.9,23902.8,2075.3,22.61,8725.0,23907.5,2077.5,21.13073158,26.269192087505303,22.385826095504708,16.6,19.836829521010824,0.87719564638236,1,1
8768.5,23904.2,1983.9,40.06,8765.0,23907.5,1987.5,33.3405304,14.321412080565818,34.02626371276202,15.721422926352055,16.902668303082816,2.294589145753982,1,1
8787.4,23905.0,1943.9,24.84,8785.0,23907.5,1942.5,23.14711952,14.449807184966089,16.31,15.796209817428267,16.937426723522805,1.135284209184952,1,1
8617.4,23996.6,2166.2,41.04,8625.0,23967.5,2167.5,32.22000122,28.80145585100188,34.331531269161516,18.783564641539577,20.36715069460315,2.391135604512135,1,1
8660.9,23994.0,2085.7,17.73,8665.0,23997.5,2092.5,23.27000046,29.510589302230603,26.37584969385121,18.1672080834117,23.0435888102852,0.1781188711335181,1,1
8709.9,23990.5,1989.6,54.25,8705.0,23997.5,1987.5,45.134758,18.90373456399108,55.267128599700996,17.09392088450842,19.184888658139663,2.942577465109383,1,1
8980.0,24228.8,2254.9,21.76,8975.0,24222.5,2257.5,24.03000069,19.19,21.134112544305328,17.606690741722957,18.110597724704654,0.7478042986497855,1,3
8994.0,24228.8,2219.2,17.5,8995.0,24222.5,2212.5,17.23594093,18.583197514169765,17.5,18.69482971889092,19.559923404673015,0.1371769993450495,1,3
9001.8,24228.8,2199.0,16.76,9005.0,24222.5,2197.5,16.85778618,18.5,18.0234549439461,19.00639571138191,19.927762694631642,0.0326245728293815,1,3
9017.2,24228.7,2159.1,24.38,9015.0,24222.5,2152.5,23.48588181,18.516513846671945,19.28180323662835,19.441721892016037,20.740566739408077,1.095710385394479,1,3
9044.7,24228.3,2086.9,22.14,9045.0,24222.5,2077.5,24.50115395,17.293546295504083,21.839418003893787,20.768339767313165,22.048788243371256,0.8034247665687363,1,3
9051.9,24228.1,2068.0,27.05,9055.0,24222.5,2062.5,23.69971085,17.810280283061996,20.70825399868046,21.19927047019072,22.09102912742062,1.373601555818488,1,3
9095.2,24227.7,1952.0,25.36,9095.0,24222.5,1957.5,22.48586464,14.977197310904334,15.401553556751852,13.4124194139989,13.657497988353805,1.192234958087997,1,3
8577.3,23756.2,2054.7,22.2,8575.0,23757.5,2047.5,22.20000076,24.89398536962026,27.097526465078996,23.320889011415215,31.67415560125499,0.8161498870226596,1,1
8829.7,24298.7,2063.1,26.22,8825.0,24297.5,2062.5,25.24554443,22.801860139819034,19.28,15.652129834961542,16.597051617322236,1.269664385180663,1,1
8831.8,24298.6,2057.5,31.06,8835.0,24297.5,2062.5,25.40958977,20.03777616767821,18.07204293756122,15.719049382368228,16.654972097965814,1.723556238824527,1,1
8843.1,24298.1,2028.1,28.63,8845.0,24297.5,2032.5,25.97399139,23.52573059246933,22.396216517397175,15.600616055703417,16.2032877588488,1.518391389366879,1,1
8861.8,24297.1,1979.0,22.94,8865.0,24297.5,1972.5,23.01029205,16.706253316042908,18.18407655993616,15.630851507186721,16.0,0.925726736180982,1,1
8878.9,24296.2,1934.2,27.1,8875.0,24297.5,1927.5,25.47858429,17.503100538887722,20.530825192071497,16.10085291314808,16.879716878638302,1.384628258287824,1,1
8933.1,24293.7,1787.9,29.7,8935.0,24297.5,1792.5,26.41509056,20.43880741844685,26.537888798667336,22.066705632919433,22.995884082510013,1.587403895404808,1,1
8952.0,24292.5,1735.7,32.33,8935.0,24282.5,1762.5,27.01181221,23.053633333197528,26.364502306702175,23.11370594292015,24.02354196787531,1.786776518036112,1,1
9014.9,24288.4,1557.6,28.18,9015.0,24282.5,1552.5,28.6336937,24.249707542402675,27.731848705112114,22.67398369914401,19.317644318437793,1.475939508279365,2,1
9025.1,24287.4,1527.8,28.15,9025.0,24282.5,1522.5,29.21648216,24.249707542402675,28.490667200194792,21.830570183058793,19.28,1.467318813520432,2,1
9032.9,24286.8,1505.1,32.53,9035.0,24282.5,1507.5,27.81679344,24.249707542402675,27.209755937719855,20.9645597705056,19.22711091358415,1.797036925001074,2,1
9034.7,24286.7,1499.9,23.07,9035.0,24282.5,1492.5,27.64554787,24.249707542402675,27.209755937719855,20.45,19.153696693358558,0.9539797406561976,2,1
9125.0,24101.0,2190.0,28.08,9125.0,24102.5,2182.5,17.11397743,24.450542539932165,21.643246240330253,18.75889626906922,20.22066733950715,1.459376746430206,3,3
9129.7,24101.1,2182.3,15.96,9125.0,24102.5,2182.5,17.11397743,24.450542539932165,21.643246240330253,18.75889626906922,20.22066733950715,-0.1233920727786572,3,3
9134.3,24101.3,2174.6,29.26,9135.0,24102.5,2167.5,28.26000023,25.95642058790799,24.12340985070576,19.095812941565413,20.282724353057112,1.561915217223927,3,3
9139.0,24101.5,2166.9,22.54,9135.0,24102.5,2167.5,28.26000023,25.95642058790799,24.12340985070576,19.095812941565413,20.282724353057112,0.8641226358551066,3,3
9149.0,24101.9,2150.1,22.69,9145.0,24102.5,2152.5,21.60158348,26.23210951926914,23.604551674596454,19.275515744145846,20.281439572366526,0.8883093448377878,3,3
9162.8,24102.5,2126.9,18.9,9165.0,24102.5,2122.5,20.22358704,10.041527034101032,10.283986722117508,10.936406539440958,9.546181326953572,0.3468171012040459,3,3
8603.4,24256.7,1901.5,35.9,8605.0,24252.5,1897.5,35.90000153,29.761785402837887,36.21608719248609,21.17442318359075,22.98511321561364,1.980309861714374,1,1
8610.8,24256.9,1885.1,30.74,8615.0,24252.5,1882.5,30.73999977,29.761785402837887,33.27464979896498,20.99208893683437,22.885947626406747,1.694442626838634,1,1
8859.3,24003.3,2193.0,48.49,8855.0,23997.5,2197.5,41.82702255,16.40629800915725,18.785719687741377,15.981593403081456,16.0,2.808134105347491,1,1
8862.3,24003.4,2187.8,60.87,8865.0,23997.5,2182.5,41.54209518,16.40629800915725,34.1338633346102,16.070507094318078,16.23241206972736,5.19933758270342,1,1
8935.5,24005.4,2057.7,42.08,8935.0,24012.5,2062.5,37.34954071,20.170160468711263,36.35151866753112,16.77456688810898,17.757471640592243,2.522191419683339,1,1
8604.1,23997.4,2190.5,30.59,8625.0,23967.5,2167.5,32.22000122,28.80145585100188,34.331531269161516,18.783564641539577,20.36715069460315,1.681495115381082,1,1
9191.191,24099.732,2119.144,30.19,9195.0,24102.5,2122.5,24.63570404,16.855462085490043,22.66499865402322,19.606263957895234,19.123905052923327,1.65131983835359,3,3
8909.158,24374.246,2185.868,33.92,8905.0,24372.5,2182.5,31.23677444,18.957618283730184,16.717028788031357,18.021846979783316,19.19,1.860668269880465,1,1
9259.781,24442.823,2092.54,25.62,9255.0,24447.5,2092.5,23.31415558,20.963257984133826,23.5155985772149,19.27999847734915,17.97920131879309,1.221010333440868,3,3
9266.329,24442.385,2076.587,22.05,9265.0,24447.5,2077.5,22.14183617,21.08410609434915,21.869825146587672,19.27146476532251,18.161063509111617,0.7832206732062963,3,3
9269.506,24442.184,2068.977,17.5,9265.0,24447.5,2062.5,19.12467575,21.08410609434915,21.05230977279239,19.339298997760743,18.69040454513888,0.1371769993450495,3,3
8888.311,24424.422,2225.942,14.46,8885.0,24417.5,2227.5,15.21768761,14.0605295716898,15.921113063273744,17.676969298368054,16.75263477033685,-0.448388207251993,1,1
8998.729,24423.706,2231.681,22.4,8995.0,24417.5,2227.5,23.41561127,20.166748875153353,18.895298052597127,18.763336510593927,20.844891750480826,0.8487917549638331,3,3
8940.85,24472.211,2195.929,18.25,8945.0,24477.5,2197.5,21.58569717,23.005322865423878,19.36240998100319,19.09953141261875,20.268202326364527,0.2709968157669145,1,3
8942.918,24472.097,2187.17,24.37,8945.0,24477.5,2182.5,23.83288574,23.95278759910585,21.943121449789736,19.1822547759081,20.452631459465902,1.093423175568353,1,3
9327.138,24445.367,2096.878,21.13,9325.0,24447.5,2092.5,20.36983871,19.595448512043347,20.9711509076838,17.623997768359686,16.87196903686854,0.6918705705912636,3,3
8921.769,24518.519,2177.349,30.25,8925.0,24522.5,2182.5,29.33347321,23.95278759910585,29.80394822176517,19.098247897941228,20.44540908490421,1.661080581763275,1,1
9260.028,24469.315,2058.861,22.31,9265.0,24462.5,2062.5,20.71004677,21.08410609434915,18.974432300188532,19.321971072575813,18.69120722317695,0.8340298296142432,3,3
