block_id,xcentre,ycentre,zcentre,xlength,ylength,zlength,recpe,ue
11118933,8745.0,23937.5,2167.5,10.0,15.0,15.0,19.74874878,1
11118934,8745.0,23937.5,2182.5,10.0,15.0,15.0,17.9769516,1
11118936,8775.0,23922.5,2167.5,10.0,15.0,15.0,18.42348671,1
11118937,8765.0,23937.5,2182.5,10.0,15.0,15.0,17.64246368,1
11118938,8765.0,23937.5,2167.5,10.0,15.0,15.0,18.19655991,1
11118939,8775.0,23937.5,2182.5,10.0,15.0,15.0,15.75900555,1
11118940,8775.0,23922.5,2182.5,10.0,15.0,15.0,25.01117325,3
11118941,8775.0,23937.5,2167.5,10.0,15.0,15.0,18.2633667,1
11118943,8765.0,23922.5,2167.5,10.0,15.0,15.0,18.37954903,1
11118944,8795.0,23937.5,2167.5,10.0,15.0,15.0,16.73836517,1
11118945,8795.0,23937.5,2182.5,10.0,15.0,15.0,16.05631065,1
11118946,8785.0,23922.5,2182.5,10.0,15.0,15.0,16.27736664,1
11118947,8785.0,23922.5,2167.5,10.0,15.0,15.0,17.14138412,1
11118948,8795.0,23922.5,2182.5,10.0,15.0,15.0,16.5077877,1
11118949,8795.0,23922.5,2167.5,10.0,15.0,15.0,17.38094521,1
11118950,8785.0,23937.5,2182.5,10.0,15.0,15.0,15.97006702,1
11118951,8785.0,23937.5,2167.5,10.0,15.0,15.0,16.66737556,1
11118952,8815.0,23937.5,2167.5,10.0,15.0,15.0,24.84873772,3
11118953,8815.0,23922.5,2182.5,10.0,15.0,15.0,26.57010269,3
11118954,8815.0,23922.5,2167.5,10.0,15.0,15.0,27.46012688,3
11118955,8805.0,23922.5,2182.5,10.0,15.0,15.0,16.45173836,1
11118956,8815.0,23937.5,2182.5,10.0,15.0,15.0,26.99611092,3
11118957,8805.0,23922.5,2167.5,10.0,15.0,15.0,27.04771042,3
11118958,8805.0,23937.5,2182.5,10.0,15.0,15.0,26.4712944,3
11118959,8805.0,23937.5,2167.5,10.0,15.0,15.0,24.66840744,3
11118960,8835.0,23937.5,2182.5,10.0,15.0,15.0,14.83775902,1
11118961,8825.0,23922.5,2167.5,10.0,15.0,15.0,16.05320358,1
11118962,8825.0,23937.5,2167.5,10.0,15.0,15.0,15.6937809,1
11118963,8835.0,23922.5,2167.5,10.0,15.0,15.0,15.42442131,1
11118964,8825.0,23937.5,2182.5,10.0,15.0,15.0,15.16685963,1
11118965,8835.0,23937.5,2167.5,10.0,15.0,15.0,15.20753384,1
11118966,8825.0,23922.5,2182.5,10.0,15.0,15.0,15.42344284,1
11118967,8835.0,23922.5,2182.5,10.0,15.0,15.0,15.02250195,1
11118968,8855.0,23922.5,2167.5,10.0,15.0,15.0,14.96166229,1
11118969,8855.0,23937.5,2167.5,10.0,15.0,15.0,15.00126839,1
11118970,8845.0,23922.5,2182.5,10.0,15.0,15.0,16.08706284,1
11118971,8855.0,23922.5,2182.5,10.0,15.0,15.0,14.90484428,1
11118972,8845.0,23937.5,2167.5,10.0,15.0,15.0,14.74345779,1
11118973,8845.0,23922.5,2167.5,10.0,15.0,15.0,15.3765583,1
11118974,8855.0,23937.5,2182.5,10.0,15.0,15.0,14.91380024,1
11118975,8845.0,23937.5,2182.5,10.0,15.0,15.0,14.50568485,1
11118976,8865.0,23937.5,2167.5,10.0,15.0,15.0,12.78810596,1
11118977,8875.0,23922.5,2167.5,10.0,15.0,15.0,14.60218906,1
11118978,8875.0,23937.5,2167.5,10.0,15.0,15.0,14.5100956,1
11118980,8875.0,23922.5,2182.5,10.0,15.0,15.0,14.93557167,1
11118981,8865.0,23922.5,2167.5,10.0,15.0,15.0,12.67510223,1
11118982,8865.0,23937.5,2182.5,10.0,15.0,15.0,14.55240917,1
11118983,8865.0,23922.5,2182.5,10.0,15.0,15.0,14.65787029,1
11118994,8915.0,23937.5,2167.5,10.0,15.0,15.0,17.08952332,1
11118995,8905.0,23937.5,2182.5,10.0,15.0,15.0,16.66236496,1
11118996,8905.0,23937.5,2167.5,10.0,15.0,15.0,14.24993992,1
11118997,8915.0,23922.5,2167.5,10.0,15.0,15.0,17.40738487,1
11118999,8905.0,23922.5,2167.5,10.0,15.0,15.0,14.78099346,1
11119000,8925.0,23937.5,2167.5,10.0,15.0,15.0,16.67401886,1
11119001,8935.0,23922.5,2182.5,10.0,15.0,15.0,18.5664978,1
11119002,8925.0,23922.5,2182.5,10.0,15.0,15.0,17.42750931,1
11119003,8935.0,23937.5,2182.5,10.0,15.0,15.0,19.24285126,1
11119004,8925.0,23937.5,2182.5,10.0,15.0,15.0,17.50104523,1
11119005,8935.0,23922.5,2167.5,10.0,15.0,15.0,18.58450317,1
11119006,8925.0,23922.5,2167.5,10.0,15.0,15.0,17.2694416,1
11119007,8935.0,23937.5,2167.5,10.0,15.0,15.0,18.41343689,1
11119008,8945.0,23937.5,2167.5,10.0,15.0,15.0,19.27192497,1
11119009,8945.0,23922.5,2182.5,10.0,15.0,15.0,19.14195824,1
11119010,8945.0,23922.5,2167.5,10.0,15.0,15.0,18.65668297,1
11119011,8955.0,23937.5,2182.5,10.0,15.0,15.0,19.76052284,1
11119012,8955.0,23937.5,2167.5,10.0,15.0,15.0,19.72084808,1
11119013,8955.0,23922.5,2167.5,10.0,15.0,15.0,18.6938324,1
11119014,8945.0,23937.5,2182.5,10.0,15.0,15.0,20.52999878,3
11119015,8955.0,23922.5,2182.5,10.0,15.0,15.0,19.196661,1
11119016,8975.0,23922.5,2182.5,10.0,15.0,15.0,20.49583244,1
11119017,8965.0,23922.5,2182.5,10.0,15.0,15.0,19.59101486,1
11119018,8975.0,23922.5,2167.5,10.0,15.0,15.0,20.42612839,1
11119019,8965.0,23937.5,2182.5,10.0,15.0,15.0,20.70975494,1
11119020,8965.0,23922.5,2167.5,10.0,15.0,15.0,19.80309296,1
11119021,8975.0,23937.5,2167.5,10.0,15.0,15.0,20.78926659,1
11119022,8975.0,23937.5,2182.5,10.0,15.0,15.0,20.76554489,1
11119023,8965.0,23937.5,2167.5,10.0,15.0,15.0,20.71277618,1
11119024,8985.0,23937.5,2167.5,10.0,15.0,15.0,20.5030899,1
11119025,8985.0,23937.5,2182.5,10.0,15.0,15.0,20.52999878,3
11119026,8995.0,23922.5,2182.5,10.0,15.0,15.0,20.52999878,3
11119027,8985.0,23922.5,2182.5,10.0,15.0,15.0,20.60733414,1
11119028,8985.0,23922.5,2167.5,10.0,15.0,15.0,20.45435333,1
11119029,8995.0,23922.5,2167.5,10.0,15.0,15.0,20.46088409,1
11119030,8995.0,23937.5,2167.5,10.0,15.0,15.0,20.5507431,1
11119031,8995.0,23937.5,2182.5,10.0,15.0,15.0,20.52999878,3
11119032,9005.0,23937.5,2167.5,10.0,15.0,15.0,20.36853409,3
11119033,9015.0,23937.5,2182.5,10.0,15.0,15.0,20.52999878,3
11119034,9015.0,23937.5,2167.5,10.0,15.0,15.0,20.36853409,3
11119035,9005.0,23922.5,2167.5,10.0,15.0,15.0,20.3745327,3
11119036,9005.0,23922.5,2182.5,10.0,15.0,15.0,20.52999878,3
11119037,9005.0,23937.5,2182.5,10.0,15.0,15.0,20.52999878,3
11119038,9015.0,23922.5,2182.5,10.0,15.0,15.0,20.52999878,3
11119039,9015.0,23922.5,2167.5,10.0,15.0,15.0,20.36910248,3
11119042,9035.0,23937.5,2167.5,10.0,15.0,15.0,20.36853409,3
11119048,9045.0,23922.5,2167.5,10.0,15.0,15.0,18.42000008,3
11119051,9055.0,23937.5,2167.5,10.0,15.0,15.0,18.42000008,3
11119054,9045.0,23937.5,2167.5,10.0,15.0,15.0,18.81499863,3
11119055,9045.0,23937.5,2182.5,10.0,15.0,15.0,18.42000008,3
11119089,9155.0,23937.5,2167.5,10.0,15.0,15.0,14.05000019,3
11119090,9145.0,23937.5,2167.5,10.0,15.0,15.0,14.05000019,3
11119096,9165.0,23922.5,2182.5,10.0,15.0,15.0,28.26000023,2
11119097,9175.0,23937.5,2182.5,10.0,15.0,15.0,28.26000023,2
11119098,9175.0,23937.5,2167.5,10.0,15.0,15.0,28.26000023,2
11119099,9175.0,23922.5,2182.5,10.0,15.0,15.0,28.26000023,2
11119100,9175.0,23922.5,2167.5,10.0,15.0,15.0,28.26000023,2
11119101,9165.0,23937.5,2182.5,10.0,15.0,15.0,28.26000023,2
11119102,9165.0,23937.5,2167.5,10.0,15.0,15.0,28.26000023,2
11119103,9165.0,23922.5,2167.5,10.0,15.0,15.0,28.26000023,2
11119104,9185.0,23937.5,2167.5,10.0,15.0,15.0,28.26000023,2
11119107,9195.0,23937.5,2167.5,10.0,15.0,15.0,28.26000023,2
11119108,9195.0,23937.5,2182.5,10.0,15.0,15.0,28.26000023,2
11119109,9185.0,23922.5,2167.5,10.0,15.0,15.0,28.26000023,2
11119110,9185.0,23922.5,2182.5,10.0,15.0,15.0,28.26000023,2
11119111,9185.0,23937.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120087,8615.0,23952.5,2167.5,10.0,15.0,15.0,32.22000122,1
11120088,8625.0,23952.5,2182.5,10.0,15.0,15.0,32.22000122,1
11120092,8635.0,23952.5,2167.5,10.0,15.0,15.0,32.22000122,1
11120093,8625.0,23952.5,2167.5,10.0,15.0,15.0,32.22000122,1
11120094,8625.0,23967.5,2167.5,10.0,15.0,15.0,32.22000122,1
11120095,8635.0,23952.5,2182.5,10.0,15.0,15.0,32.22000122,1
11120105,8675.0,23967.5,2182.5,10.0,15.0,15.0,21.06401634,1
11120108,8675.0,23967.5,2167.5,10.0,15.0,15.0,21.3783493,1
11120113,8685.0,23967.5,2182.5,10.0,15.0,15.0,19.40257454,1
11120121,8715.0,23952.5,2167.5,10.0,15.0,15.0,20.26867485,1
11120123,8705.0,23952.5,2167.5,10.0,15.0,15.0,20.39891052,1
11120125,8715.0,23952.5,2182.5,10.0,15.0,15.0,19.11324501,1
11120128,8725.0,23967.5,2167.5,10.0,15.0,15.0,20.06561089,1
11120129,8735.0,23967.5,2167.5,10.0,15.0,15.0,19.09370995,1
11120130,8725.0,23952.5,2167.5,10.0,15.0,15.0,20.10826874,1
11120131,8725.0,23952.5,2182.5,10.0,15.0,15.0,18.98322487,1
11120132,8725.0,23967.5,2182.5,10.0,15.0,15.0,19.02845955,1
11120133,8735.0,23952.5,2182.5,10.0,15.0,15.0,18.87535286,1
11120134,8735.0,23952.5,2167.5,10.0,15.0,15.0,19.14912796,1
11120135,8735.0,23967.5,2182.5,10.0,15.0,15.0,18.92884636,1
11120136,8745.0,23952.5,2167.5,10.0,15.0,15.0,19.64570808,1
11120137,8745.0,23967.5,2182.5,10.0,15.0,15.0,17.96572495,1
11120140,8745.0,23952.5,2182.5,10.0,15.0,15.0,17.93525696,1
11120142,8755.0,23952.5,2167.5,10.0,15.0,15.0,19.12388229,1
11120143,8755.0,23967.5,2167.5,10.0,15.0,15.0,19.03480721,1
11120144,8775.0,23967.5,2167.5,10.0,15.0,15.0,17.52279663,1
11120145,8775.0,23967.5,2182.5,10.0,15.0,15.0,14.89072514,1
11120146,8765.0,23967.5,2167.5,10.0,15.0,15.0,17.52301025,1
11120147,8765.0,23952.5,2182.5,10.0,15.0,15.0,17.37102509,1
11120148,8775.0,23952.5,2167.5,10.0,15.0,15.0,17.78692627,1
11120149,8775.0,23952.5,2182.5,10.0,15.0,15.0,15.13587666,1
11120150,8765.0,23952.5,2167.5,10.0,15.0,15.0,17.74734879,1
11120151,8765.0,23967.5,2182.5,10.0,15.0,15.0,17.29500008,1
11120152,8795.0,23967.5,2182.5,10.0,15.0,15.0,14.97601795,1
11120153,8795.0,23967.5,2167.5,10.0,15.0,15.0,15.13770294,1
11120154,8785.0,23967.5,2182.5,10.0,15.0,15.0,14.96143532,1
11120155,8785.0,23967.5,2167.5,10.0,15.0,15.0,15.14527988,1
11120156,8795.0,23952.5,2167.5,10.0,15.0,15.0,15.7224369,1
11120157,8785.0,23952.5,2182.5,10.0,15.0,15.0,15.2626276,1
11120158,8785.0,23952.5,2167.5,10.0,15.0,15.0,15.68897629,1
11120159,8795.0,23952.5,2182.5,10.0,15.0,15.0,15.30532742,1
11120160,8805.0,23952.5,2167.5,10.0,15.0,15.0,16.73167229,1
11120161,8805.0,23952.5,2182.5,10.0,15.0,15.0,16.52782249,1
11120162,8815.0,23952.5,2182.5,10.0,15.0,15.0,25.09475899,3
11120163,8815.0,23967.5,2182.5,10.0,15.0,15.0,16.16755486,1
11120164,8805.0,23967.5,2167.5,10.0,15.0,15.0,16.31422997,1
11120165,8805.0,23967.5,2182.5,10.0,15.0,15.0,16.28691101,1
11120166,8815.0,23952.5,2167.5,10.0,15.0,15.0,16.24726295,1
11120167,8815.0,23967.5,2167.5,10.0,15.0,15.0,15.86308193,1
11120168,8825.0,23967.5,2182.5,10.0,15.0,15.0,14.32499409,1
11120169,8835.0,23952.5,2167.5,10.0,15.0,15.0,14.54057312,1
11120170,8835.0,23952.5,2182.5,10.0,15.0,15.0,14.35891819,1
11120171,8825.0,23967.5,2167.5,10.0,15.0,15.0,15.69442272,1
11120172,8825.0,23952.5,2182.5,10.0,15.0,15.0,14.5640173,1
11120173,8835.0,23967.5,2182.5,10.0,15.0,15.0,14.20651245,1
11120174,8835.0,23967.5,2167.5,10.0,15.0,15.0,14.24954987,1
11120175,8825.0,23952.5,2167.5,10.0,15.0,15.0,15.98179722,1
11120176,8845.0,23952.5,2182.5,10.0,15.0,15.0,14.16209888,1
11120177,8855.0,23967.5,2167.5,10.0,15.0,15.0,14.7839365,1
11120178,8845.0,23967.5,2167.5,10.0,15.0,15.0,14.10087013,1
11120179,8855.0,23952.5,2182.5,10.0,15.0,15.0,14.78449249,1
11120180,8855.0,23952.5,2167.5,10.0,15.0,15.0,14.78159428,1
11120181,8845.0,23967.5,2182.5,10.0,15.0,15.0,14.0963583,1
11120182,8855.0,23967.5,2182.5,10.0,15.0,15.0,15.28231812,1
11120183,8845.0,23952.5,2167.5,10.0,15.0,15.0,14.26196098,1
11120184,8865.0,23952.5,2167.5,10.0,15.0,15.0,12.84845066,1
11120185,8865.0,23967.5,2167.5,10.0,15.0,15.0,12.8996954,1
11120186,8875.0,23967.5,2182.5,10.0,15.0,15.0,14.76160145,1
11120187,8865.0,23952.5,2182.5,10.0,15.0,15.0,14.60633087,1
11120189,8865.0,23967.5,2182.5,10.0,15.0,15.0,14.66825104,1
11120190,8875.0,23967.5,2167.5,10.0,15.0,15.0,14.63786316,1
11120191,8875.0,23952.5,2167.5,10.0,15.0,15.0,14.57117939,1
11120194,8895.0,23952.5,2167.5,10.0,15.0,15.0,14.85529613,1
11120197,8895.0,23967.5,2167.5,10.0,15.0,15.0,14.87569332,1
11120200,8915.0,23952.5,2182.5,10.0,15.0,15.0,16.93058395,1
11120201,8915.0,23952.5,2167.5,10.0,15.0,15.0,17.14393806,1
11120202,8915.0,23967.5,2182.5,10.0,15.0,15.0,17.20495033,1
11120203,8915.0,23967.5,2167.5,10.0,15.0,15.0,16.46368217,1
11120204,8905.0,23967.5,2167.5,10.0,15.0,15.0,16.74967384,1
11120205,8905.0,23952.5,2167.5,10.0,15.0,15.0,15.44621181,1
11120206,8905.0,23967.5,2182.5,10.0,15.0,15.0,16.81365967,1
11120207,8905.0,23952.5,2182.5,10.0,15.0,15.0,16.64729691,1
11120208,8925.0,23952.5,2182.5,10.0,15.0,15.0,22.63999939,3
11120209,8935.0,23967.5,2167.5,10.0,15.0,15.0,20.29624748,1
11120210,8935.0,23967.5,2182.5,10.0,15.0,15.0,20.52999878,3
11120211,8925.0,23952.5,2167.5,10.0,15.0,15.0,18.08468437,1
11120212,8935.0,23952.5,2182.5,10.0,15.0,15.0,20.52999878,3
11120213,8925.0,23967.5,2182.5,10.0,15.0,15.0,22.63999939,3
11120214,8935.0,23952.5,2167.5,10.0,15.0,15.0,19.43767738,1
11120215,8925.0,23967.5,2167.5,10.0,15.0,15.0,20.52999878,3
11120216,8955.0,23952.5,2182.5,10.0,15.0,15.0,20.00579453,1
11120217,8945.0,23967.5,2182.5,10.0,15.0,15.0,20.32743263,1
11120218,8945.0,23967.5,2167.5,10.0,15.0,15.0,20.62539291,1
11120219,8955.0,23952.5,2167.5,10.0,15.0,15.0,20.51065445,1
11120220,8945.0,23952.5,2167.5,10.0,15.0,15.0,20.00232315,1
11120221,8945.0,23952.5,2182.5,10.0,15.0,15.0,19.4689579,1
11120222,8955.0,23967.5,2182.5,10.0,15.0,15.0,20.78749084,1
11120223,8955.0,23967.5,2167.5,10.0,15.0,15.0,21.20961761,1
11120224,8975.0,23952.5,2182.5,10.0,15.0,15.0,20.94072342,1
11120225,8975.0,23967.5,2167.5,10.0,15.0,15.0,22.05566025,1
11120226,8975.0,23967.5,2182.5,10.0,15.0,15.0,21.3309021,1
11120227,8975.0,23952.5,2167.5,10.0,15.0,15.0,21.31446457,1
11120228,8965.0,23952.5,2182.5,10.0,15.0,15.0,20.89780235,1
11120229,8965.0,23967.5,2167.5,10.0,15.0,15.0,21.87589073,1
11120230,8965.0,23967.5,2182.5,10.0,15.0,15.0,21.28604126,1
11120231,8965.0,23952.5,2167.5,10.0,15.0,15.0,21.17550659,1
11120232,8995.0,23967.5,2167.5,10.0,15.0,15.0,21.86230278,1
11120233,8995.0,23952.5,2167.5,10.0,15.0,15.0,21.11956215,1
11120234,8995.0,23952.5,2182.5,10.0,15.0,15.0,20.36853409,3
11120235,8985.0,23952.5,2182.5,10.0,15.0,15.0,20.52999878,3
11120236,8985.0,23967.5,2167.5,10.0,15.0,15.0,22.15710449,1
11120237,8985.0,23967.5,2182.5,10.0,15.0,15.0,21.33726692,1
11120238,8995.0,23967.5,2182.5,10.0,15.0,15.0,20.36853409,3
11120239,8985.0,23952.5,2167.5,10.0,15.0,15.0,21.08346176,1
11120240,9005.0,23952.5,2167.5,10.0,15.0,15.0,20.36853409,3
11120241,9015.0,23967.5,2182.5,10.0,15.0,15.0,20.36853409,3
11120242,9015.0,23967.5,2167.5,10.0,15.0,15.0,20.36853409,3
11120243,9015.0,23952.5,2182.5,10.0,15.0,15.0,20.36853409,3
11120244,9015.0,23952.5,2167.5,10.0,15.0,15.0,20.36853409,3
11120245,9005.0,23952.5,2182.5,10.0,15.0,15.0,20.36853409,3
11120246,9005.0,23967.5,2167.5,10.0,15.0,15.0,21.73500061,1
11120247,9005.0,23967.5,2182.5,10.0,15.0,15.0,20.36853409,3
11120248,9035.0,23967.5,2167.5,10.0,15.0,15.0,18.81499863,3
11120249,9035.0,23967.5,2182.5,10.0,15.0,15.0,18.81499863,3
11120250,9025.0,23967.5,2167.5,10.0,15.0,15.0,20.36853409,3
11120251,9025.0,23952.5,2167.5,10.0,15.0,15.0,20.36853409,3
11120253,9035.0,23952.5,2167.5,10.0,15.0,15.0,20.36853409,3
11120254,9035.0,23952.5,2182.5,10.0,15.0,15.0,18.42000008,3
11120255,9025.0,23967.5,2182.5,10.0,15.0,15.0,18.81499863,3
11120256,9045.0,23952.5,2167.5,10.0,15.0,15.0,18.81499863,3
11120257,9045.0,23952.5,2182.5,10.0,15.0,15.0,18.42000008,3
11120258,9055.0,23967.5,2182.5,10.0,15.0,15.0,18.42000008,3
11120259,9055.0,23967.5,2167.5,10.0,15.0,15.0,18.81499863,3
11120260,9055.0,23952.5,2182.5,10.0,15.0,15.0,18.42000008,3
11120261,9045.0,23967.5,2182.5,10.0,15.0,15.0,18.42000008,3
11120262,9045.0,23967.5,2167.5,10.0,15.0,15.0,18.81499863,3
11120263,9055.0,23952.5,2167.5,10.0,15.0,15.0,18.81499863,3
11120264,9065.0,23967.5,2182.5,10.0,15.0,15.0,18.42000008,3
11120265,9075.0,23967.5,2167.5,10.0,15.0,15.0,18.42000008,3
11120267,9065.0,23967.5,2167.5,10.0,15.0,15.0,18.81499863,3
11120271,9065.0,23952.5,2167.5,10.0,15.0,15.0,18.42000008,3
11120290,9135.0,23967.5,2167.5,10.0,15.0,15.0,14.05000019,3
11120292,9125.0,23967.5,2167.5,10.0,15.0,15.0,14.05000019,3
11120293,9135.0,23952.5,2167.5,10.0,15.0,15.0,14.05000019,3
11120297,9155.0,23952.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120298,9155.0,23952.5,2167.5,10.0,15.0,15.0,13.08000088,3
11120299,9155.0,23967.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120300,9155.0,23967.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120301,9145.0,23967.5,2167.5,10.0,15.0,15.0,13.08000088,3
11120303,9145.0,23952.5,2167.5,10.0,15.0,15.0,14.05000019,3
11120304,9165.0,23952.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120305,9165.0,23952.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120306,9165.0,23967.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120307,9175.0,23967.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120308,9175.0,23967.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120309,9175.0,23952.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120310,9175.0,23952.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120311,9165.0,23967.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120312,9185.0,23967.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120313,9195.0,23967.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120314,9195.0,23967.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120315,9185.0,23967.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120316,9185.0,23952.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120317,9185.0,23952.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120318,9195.0,23952.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120319,9195.0,23952.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120320,9205.0,23952.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120321,9215.0,23952.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120322,9215.0,23952.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120323,9205.0,23952.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120324,9205.0,23967.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120325,9215.0,23967.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120326,9215.0,23967.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120327,9205.0,23967.5,2182.5,10.0,15.0,15.0,28.26000023,2
11120330,9225.0,23967.5,2167.5,10.0,15.0,15.0,28.26000023,2
11120331,9225.0,23967.5,2182.5,10.0,15.0,15.0,28.26000023,2
11121312,8675.0,23982.5,2182.5,10.0,15.0,15.0,21.05609703,1
11121313,8675.0,23997.5,2167.5,10.0,15.0,15.0,19.6025753,1
11121318,8675.0,23982.5,2167.5,10.0,15.0,15.0,21.30315781,1
11121324,8695.0,23997.5,2167.5,10.0,15.0,15.0,19.63031578,1
11121325,8685.0,23982.5,2182.5,10.0,15.0,15.0,19.3963623,1
11121328,8705.0,23997.5,2167.5,10.0,15.0,15.0,19.5735817,1
11121331,8715.0,23997.5,2182.5,10.0,15.0,15.0,19.19049072,1
11121332,8715.0,23997.5,2167.5,10.0,15.0,15.0,19.50489426,1
11121333,8715.0,23982.5,2167.5,10.0,15.0,15.0,19.58721542,1
11121335,8715.0,23982.5,2182.5,10.0,15.0,15.0,19.17274857,1
11121336,8735.0,23997.5,2182.5,10.0,15.0,15.0,19.01206398,1
11121337,8725.0,23997.5,2167.5,10.0,15.0,15.0,19.38597679,1
11121338,8725.0,23982.5,2182.5,10.0,15.0,15.0,19.06497955,1
11121339,8735.0,23997.5,2167.5,10.0,15.0,15.0,19.26223946,1
11121340,8735.0,23982.5,2167.5,10.0,15.0,15.0,18.40787125,1
11121341,8725.0,23997.5,2182.5,10.0,15.0,15.0,19.09379578,1
11121342,8735.0,23982.5,2182.5,10.0,15.0,15.0,18.97424889,1
11121343,8725.0,23982.5,2167.5,10.0,15.0,15.0,19.45730972,1
11121345,8745.0,23997.5,2182.5,10.0,15.0,15.0,18.96184349,1
11121346,8755.0,23997.5,2182.5,10.0,15.0,15.0,18.06100082,1
11121348,8755.0,23982.5,2182.5,10.0,15.0,15.0,18.02544975,1
11121349,8745.0,23982.5,2182.5,10.0,15.0,15.0,18.91794968,1
11121351,8755.0,23982.5,2167.5,10.0,15.0,15.0,18.9979744,1
11121352,8765.0,23982.5,2182.5,10.0,15.0,15.0,17.95910072,1
11121353,8775.0,23982.5,2182.5,10.0,15.0,15.0,14.9588232,1
11121354,8765.0,23982.5,2167.5,10.0,15.0,15.0,16.89875984,1
11121356,8775.0,23982.5,2167.5,10.0,15.0,15.0,17.50541115,1
11121357,8765.0,23997.5,2167.5,10.0,15.0,15.0,17.46348763,1
11121358,8775.0,23997.5,2182.5,10.0,15.0,15.0,14.9557476,1
11121359,8775.0,23997.5,2167.5,10.0,15.0,15.0,16.70476151,1
11121360,8785.0,23982.5,2167.5,10.0,15.0,15.0,15.09209919,1
11121361,8795.0,23997.5,2182.5,10.0,15.0,15.0,14.95725822,1
11121362,8795.0,23997.5,2167.5,10.0,15.0,15.0,16.35273743,1
11121363,8795.0,23982.5,2167.5,10.0,15.0,15.0,24.82245255,3
11121364,8785.0,23997.5,2167.5,10.0,15.0,15.0,15.06219482,1
11121365,8785.0,23982.5,2182.5,10.0,15.0,15.0,14.95858002,1
11121366,8785.0,23997.5,2182.5,10.0,15.0,15.0,14.94711494,1
11121367,8795.0,23982.5,2182.5,10.0,15.0,15.0,14.9700985,1
11121368,8805.0,23997.5,2167.5,10.0,15.0,15.0,16.28307915,1
11121369,8815.0,23997.5,2167.5,10.0,15.0,15.0,16.19189262,1
11121370,8805.0,23982.5,2167.5,10.0,15.0,15.0,16.28616714,1
11121371,8815.0,23997.5,2182.5,10.0,15.0,15.0,26.56815147,3
11121372,8805.0,23982.5,2182.5,10.0,15.0,15.0,16.29524994,1
11121373,8815.0,23982.5,2167.5,10.0,15.0,15.0,16.17221642,1
11121374,8805.0,23997.5,2182.5,10.0,15.0,15.0,16.30033302,1
11121375,8815.0,23982.5,2182.5,10.0,15.0,15.0,16.19682121,1
11121376,8825.0,23982.5,2167.5,10.0,15.0,15.0,15.72576523,1
11121377,8825.0,23982.5,2182.5,10.0,15.0,15.0,14.8884964,1
11121378,8825.0,23997.5,2167.5,10.0,15.0,15.0,16.0917778,1
11121379,8825.0,23997.5,2182.5,10.0,15.0,15.0,14.90018368,1
11121380,8835.0,23997.5,2167.5,10.0,15.0,15.0,15.66089344,1
11121381,8835.0,23982.5,2182.5,10.0,15.0,15.0,14.21975327,1
11121382,8835.0,23997.5,2182.5,10.0,15.0,15.0,14.22334766,1
11121383,8835.0,23982.5,2167.5,10.0,15.0,15.0,15.59971809,1
11121384,8855.0,23982.5,2167.5,10.0,15.0,15.0,14.04306316,1
11121385,8855.0,23982.5,2182.5,10.0,15.0,15.0,15.35002422,1
11121386,8845.0,23982.5,2167.5,10.0,15.0,15.0,14.14012718,1
11121387,8855.0,23997.5,2167.5,10.0,15.0,15.0,14.08352184,1
11121388,8845.0,23997.5,2182.5,10.0,15.0,15.0,39.52142715,1
11121389,8845.0,23982.5,2182.5,10.0,15.0,15.0,14.12495518,1
11121390,8845.0,23997.5,2167.5,10.0,15.0,15.0,14.16650581,1
11121391,8855.0,23997.5,2182.5,10.0,15.0,15.0,41.4348793,1
11121392,8875.0,23982.5,2167.5,10.0,15.0,15.0,14.69684219,1
11121393,8875.0,23982.5,2182.5,10.0,15.0,15.0,14.80260849,1
11121394,8875.0,23997.5,2167.5,10.0,15.0,15.0,14.74852371,1
11121395,8865.0,23982.5,2182.5,10.0,15.0,15.0,15.35622692,1
11121396,8875.0,23997.5,2182.5,10.0,15.0,15.0,39.87223053,1
11121397,8865.0,23982.5,2167.5,10.0,15.0,15.0,14.6213007,1
